=== Run information ===

Scheme:       weka.classifiers.misc.InputMappedClassifier -I -trim -W weka.classifiers.lazy.IBk -- -K 5 -W 0 -E -A "weka.core.neighboursearch.LinearNNSearch -A \"weka.core.MinkowskiDistance -P 2.0 -R first-last\"" -num-decimal-places 4
Relation:     KNN_Quotes_Emotion_train
Instances:    3000
Attributes:   8
              text
              class
              joy
              surprise
              fear
              sadness
              anger
              isQuote
Test mode:    user supplied test set:  size unknown (reading incrementally)

=== Classifier model (full training set) ===

InputMappedClassifier:

IB1 instance-based classifier
using 5 nearest neighbour(s) for classification

Attribute mappings:

Model attributes    	    Incoming attributes
--------------------	    ----------------
(nominal) text      	--> 1 (nominal) text
(nominal) class     	--> 2 missing (type mis-match)
(numeric) joy       	--> 3 (numeric) joy
(numeric) surprise  	--> 4 (numeric) surprise
(numeric) fear      	--> 5 (numeric) fear
(numeric) sadness   	--> 6 (numeric) sadness
(numeric) anger     	--> 7 (numeric) anger
(numeric) isQuote   	--> 8 (numeric) isQuote


Time taken to build model: 0 seconds

=== Predictions on test set ===

inst#,actual,predicted,error,prediction
843,1:?,1:bot,,0.8
844,1:?,1:bot,,0.6
845,1:?,2:human,,0.6
846,1:?,1:bot,,1
847,1:?,1:bot,,0.8
848,1:?,1:bot,,1
849,1:?,1:bot,,0.571
850,1:?,2:human,,0.6
851,1:?,2:human,,0.8
852,1:?,1:bot,,0.6
853,1:?,1:bot,,0.8
854,1:?,1:bot,,1
855,1:?,1:bot,,1
856,1:?,1:bot,,1
857,1:?,2:human,,0.6
858,1:?,2:human,,1
859,1:?,1:bot,,0.6
860,1:?,1:bot,,0.8
861,1:?,1:bot,,0.571
862,1:?,2:human,,0.6
863,1:?,1:bot,,0.8
864,1:?,1:bot,,0.8
865,1:?,1:bot,,1
866,1:?,1:bot,,1
867,1:?,1:bot,,0.8
868,1:?,1:bot,,0.571
869,1:?,2:human,,0.8
870,1:?,2:human,,0.6
871,1:?,1:bot,,0.8
872,1:?,1:bot,,0.6
873,1:?,1:bot,,1
874,1:?,2:human,,0.8
875,1:?,1:bot,,1
876,1:?,1:bot,,0.8
877,1:?,1:bot,,0.667
878,1:?,1:bot,,0.571
879,1:?,1:bot,,1
880,1:?,1:bot,,1
881,1:?,1:bot,,0.8
882,1:?,1:bot,,0.6
883,1:?,1:bot,,0.6
884,1:?,1:bot,,0.5
885,1:?,1:bot,,0.6
886,1:?,1:bot,,0.6
887,1:?,2:human,,0.6
888,1:?,1:bot,,1
889,1:?,1:bot,,0.8
890,1:?,1:bot,,0.8
891,1:?,2:human,,0.6
892,1:?,1:bot,,0.6
893,1:?,2:human,,0.6
894,1:?,1:bot,,0.6
895,1:?,1:bot,,1
896,1:?,2:human,,0.6
897,1:?,1:bot,,0.6
898,1:?,1:bot,,0.6
899,1:?,1:bot,,1
900,1:?,2:human,,0.8
901,1:?,1:bot,,0.8
902,1:?,1:bot,,0.8
903,1:?,1:bot,,1
904,1:?,1:bot,,0.8
905,1:?,1:bot,,0.8
906,1:?,1:bot,,0.6
907,1:?,2:human,,0.6
908,1:?,1:bot,,0.6
909,1:?,1:bot,,0.6
910,1:?,2:human,,0.8
911,1:?,1:bot,,0.8
912,1:?,2:human,,0.8
913,1:?,1:bot,,0.6
914,1:?,1:bot,,1
915,1:?,1:bot,,1
916,1:?,1:bot,,0.6
917,1:?,2:human,,0.6
918,1:?,1:bot,,1
919,1:?,1:bot,,0.6
920,1:?,2:human,,0.8
921,1:?,1:bot,,0.6
922,1:?,1:bot,,0.6
923,1:?,1:bot,,0.571
924,1:?,1:bot,,0.6
925,1:?,2:human,,0.6
926,1:?,1:bot,,0.8
927,1:?,1:bot,,1
928,1:?,1:bot,,0.8
929,1:?,1:bot,,0.6
930,1:?,1:bot,,0.667
931,1:?,1:bot,,0.571
932,1:?,1:bot,,1
933,1:?,1:bot,,0.6
934,1:?,2:human,,0.6
935,1:?,1:bot,,0.833
936,1:?,1:bot,,0.6
937,1:?,1:bot,,0.571
938,1:?,2:human,,0.8
939,1:?,1:bot,,0.571
940,1:?,2:human,,0.6
941,1:?,1:bot,,1
942,1:?,1:bot,,1
943,1:?,1:bot,,1
944,1:?,1:bot,,0.6
945,1:?,2:human,,0.6
946,1:?,1:bot,,0.667
947,1:?,1:bot,,1
948,1:?,1:bot,,0.6
949,1:?,1:bot,,0.6
950,1:?,1:bot,,0.8
951,1:?,1:bot,,0.8
952,1:?,1:bot,,1
953,1:?,1:bot,,0.6
954,1:?,1:bot,,1
955,1:?,2:human,,0.8
956,1:?,2:human,,0.6
957,1:?,2:human,,0.8
958,1:?,1:bot,,1
959,1:?,2:human,,0.6
960,1:?,1:bot,,0.8
961,1:?,2:human,,0.6
962,1:?,1:bot,,0.6
963,1:?,2:human,,0.8
964,1:?,1:bot,,0.6
965,1:?,1:bot,,0.6
966,1:?,1:bot,,0.8
967,1:?,1:bot,,1
968,1:?,1:bot,,0.5
969,1:?,2:human,,0.6
970,1:?,1:bot,,0.8
971,1:?,1:bot,,1
972,1:?,1:bot,,0.8
973,1:?,1:bot,,1
974,1:?,1:bot,,0.8
975,1:?,1:bot,,0.571
976,1:?,2:human,,0.6
977,1:?,2:human,,0.6
978,1:?,2:human,,0.6
979,1:?,2:human,,0.8
980,1:?,2:human,,0.8
981,1:?,1:bot,,1
982,1:?,1:bot,,0.6
983,1:?,1:bot,,0.571
984,1:?,2:human,,0.8
985,1:?,1:bot,,1
986,1:?,1:bot,,0.8
987,1:?,1:bot,,0.6
988,1:?,2:human,,0.6
989,1:?,2:human,,0.6
990,1:?,1:bot,,0.6
991,1:?,1:bot,,0.8
992,1:?,1:bot,,1
993,1:?,1:bot,,0.571
994,1:?,1:bot,,1
995,1:?,1:bot,,0.667
996,1:?,2:human,,0.6
997,1:?,2:human,,0.8
998,1:?,1:bot,,1
999,1:?,1:bot,,0.6
1000,1:?,1:bot,,1
1001,1:?,1:bot,,1
1002,1:?,2:human,,0.6
1003,1:?,1:bot,,0.6
1004,1:?,1:bot,,0.8
1005,1:?,2:human,,0.6
1006,1:?,1:bot,,0.923
1007,1:?,1:bot,,1
1008,1:?,2:human,,0.6
1009,1:?,1:bot,,0.8
1010,1:?,1:bot,,1
1011,1:?,2:human,,0.6
1012,1:?,2:human,,0.8
1013,1:?,1:bot,,0.6
1014,1:?,1:bot,,0.8
1015,1:?,1:bot,,0.8
1016,1:?,1:bot,,0.6
1017,1:?,1:bot,,0.6
1018,1:?,1:bot,,0.8
1019,1:?,1:bot,,0.6
1020,1:?,1:bot,,0.6
1021,1:?,2:human,,0.6
1022,1:?,1:bot,,1
1023,1:?,1:bot,,0.8
1024,1:?,1:bot,,1
1025,1:?,1:bot,,1
1026,1:?,1:bot,,0.571
1027,1:?,2:human,,0.6
1028,1:?,1:bot,,0.6
1029,1:?,1:bot,,1
1030,1:?,1:bot,,0.6
1031,1:?,1:bot,,1
1032,1:?,1:bot,,0.6
1033,1:?,1:bot,,0.5
1034,1:?,1:bot,,0.6
1035,1:?,1:bot,,0.6
1036,1:?,1:bot,,1
1037,1:?,2:human,,0.6
1038,1:?,1:bot,,0.571
1039,1:?,1:bot,,1
1040,1:?,2:human,,0.8
1041,1:?,1:bot,,1
1042,1:?,1:bot,,1
1043,1:?,1:bot,,1
1044,1:?,1:bot,,1
1045,1:?,1:bot,,0.6
1046,1:?,2:human,,0.8
1047,1:?,2:human,,0.667
1048,1:?,1:bot,,0.6
1049,1:?,1:bot,,0.6
1050,1:?,2:human,,0.6
1051,1:?,2:human,,0.6
1052,1:?,1:bot,,0.667
1053,1:?,1:bot,,0.8
1054,1:?,2:human,,0.8
1055,1:?,2:human,,0.8
1056,1:?,2:human,,0.6
1057,1:?,1:bot,,0.6
1058,1:?,1:bot,,0.6
1059,1:?,1:bot,,0.8
1060,1:?,1:bot,,0.6
1061,1:?,1:bot,,0.6
1062,1:?,1:bot,,0.6
1063,1:?,1:bot,,1
1064,1:?,2:human,,0.6
1065,1:?,1:bot,,0.8
1066,1:?,1:bot,,0.8
1067,1:?,1:bot,,0.8
1068,1:?,1:bot,,0.6
1069,1:?,2:human,,0.6
1070,1:?,2:human,,0.6
1071,1:?,1:bot,,0.6
1072,1:?,2:human,,1
1073,1:?,1:bot,,0.8
1074,1:?,1:bot,,1
1075,1:?,1:bot,,0.6
1076,1:?,2:human,,0.6
1077,1:?,2:human,,0.8
1078,1:?,1:bot,,1
1079,1:?,1:bot,,0.8
1080,1:?,2:human,,0.6
1081,1:?,1:bot,,0.8
1082,1:?,1:bot,,0.692
1083,1:?,1:bot,,0.8
1084,1:?,1:bot,,1
1085,1:?,2:human,,0.6
1086,1:?,2:human,,0.8
1087,1:?,2:human,,0.6
1088,1:?,2:human,,0.8
1089,1:?,1:bot,,0.6
1090,1:?,1:bot,,0.8
1091,1:?,1:bot,,1
1092,1:?,1:bot,,1
1093,1:?,1:bot,,1
1094,1:?,1:bot,,1
1095,1:?,1:bot,,0.8
1096,1:?,1:bot,,0.6
1097,1:?,1:bot,,1
1098,1:?,1:bot,,1
1099,1:?,1:bot,,0.8
1100,1:?,1:bot,,0.941
1101,1:?,2:human,,0.6
1102,1:?,1:bot,,0.8
1103,1:?,2:human,,0.8
1104,1:?,1:bot,,0.571
1105,1:?,1:bot,,1
1106,1:?,1:bot,,0.571
1107,1:?,1:bot,,0.6
1108,1:?,1:bot,,0.6
1109,1:?,1:bot,,0.8
1110,1:?,1:bot,,0.8
1111,1:?,2:human,,0.833
1112,1:?,1:bot,,0.6
1113,1:?,1:bot,,1
1114,1:?,2:human,,0.8
1115,1:?,2:human,,0.6
1116,1:?,1:bot,,1
1117,1:?,1:bot,,0.889
1118,1:?,2:human,,0.6
1119,1:?,2:human,,0.6
1120,1:?,1:bot,,0.6
1121,1:?,1:bot,,1
1122,1:?,1:bot,,0.8
1123,1:?,2:human,,0.6
1124,1:?,1:bot,,0.6
1125,1:?,1:bot,,0.571
1126,1:?,1:bot,,1
1127,1:?,1:bot,,1
1128,1:?,2:human,,0.6
1129,1:?,1:bot,,1
1130,1:?,1:bot,,0.6
1131,1:?,2:human,,0.6
1132,1:?,2:human,,0.6
1133,1:?,2:human,,0.6
1134,1:?,1:bot,,0.6
1135,1:?,2:human,,0.6
1136,1:?,1:bot,,0.6
1137,1:?,1:bot,,1
1138,1:?,1:bot,,0.6
1139,1:?,1:bot,,0.6
1140,1:?,1:bot,,0.6
1141,1:?,1:bot,,0.6
1142,1:?,1:bot,,0.571
1143,1:?,1:bot,,0.6
1144,1:?,2:human,,0.6
1145,1:?,2:human,,1
1146,1:?,1:bot,,0.571
1147,1:?,1:bot,,0.6
1148,1:?,2:human,,0.6
1149,1:?,2:human,,0.6
1150,1:?,1:bot,,0.6
1151,1:?,1:bot,,0.8
1152,1:?,1:bot,,0.9
1153,1:?,2:human,,0.6
1154,1:?,1:bot,,1
1155,1:?,2:human,,0.6
1156,1:?,1:bot,,0.6
1157,1:?,1:bot,,0.6
1158,1:?,1:bot,,0.6
1159,1:?,1:bot,,1
1160,1:?,2:human,,1
1161,1:?,1:bot,,1
1162,1:?,1:bot,,0.6
1163,1:?,1:bot,,1
1164,1:?,1:bot,,1
1165,1:?,1:bot,,1
1166,1:?,2:human,,0.6
1167,1:?,2:human,,0.8
1168,1:?,1:bot,,0.944
1169,1:?,1:bot,,0.8
1170,1:?,1:bot,,0.8
1171,1:?,1:bot,,0.8
1172,1:?,1:bot,,0.857
1173,1:?,2:human,,0.6
1174,1:?,1:bot,,1
1175,1:?,2:human,,0.6
1176,1:?,2:human,,0.667
1177,1:?,1:bot,,1
1178,1:?,1:bot,,0.6
1179,1:?,2:human,,0.6
1180,1:?,2:human,,0.6
1181,1:?,2:human,,0.6
1182,1:?,1:bot,,1
1183,1:?,2:human,,0.6
1184,1:?,2:human,,0.6
1185,1:?,1:bot,,0.6
1186,1:?,2:human,,0.8
1187,1:?,2:human,,0.6
1188,1:?,2:human,,0.6
1189,1:?,1:bot,,1
1190,1:?,2:human,,0.6
1191,1:?,1:bot,,1
1192,1:?,1:bot,,0.6
1193,1:?,2:human,,0.6
1194,1:?,1:bot,,0.6
1195,1:?,1:bot,,0.6
1196,1:?,1:bot,,1
1197,1:?,1:bot,,0.8
1198,1:?,2:human,,0.6
1199,1:?,1:bot,,1
1200,1:?,1:bot,,0.571
1201,1:?,1:bot,,1
1202,1:?,1:bot,,0.571
1203,1:?,1:bot,,0.571
1204,1:?,1:bot,,1
1205,1:?,1:bot,,0.6
1206,1:?,1:bot,,1
1207,1:?,1:bot,,0.955
1208,1:?,1:bot,,1
1209,1:?,2:human,,0.6
1210,1:?,1:bot,,1
1211,1:?,1:bot,,0.955
1212,1:?,1:bot,,1
1213,1:?,1:bot,,1
1214,1:?,1:bot,,0.571
1215,1:?,2:human,,0.6
1216,1:?,2:human,,0.6
1217,1:?,1:bot,,0.667
1218,1:?,1:bot,,1
1219,1:?,2:human,,0.6
1220,1:?,1:bot,,0.6
1221,1:?,1:bot,,0.667
1222,1:?,2:human,,0.6
1223,1:?,1:bot,,1
1224,1:?,1:bot,,0.8
1225,1:?,1:bot,,0.8
1226,1:?,1:bot,,0.571
1227,1:?,1:bot,,1
1228,1:?,1:bot,,0.8
1229,1:?,2:human,,0.6
1230,1:?,2:human,,0.6
1231,1:?,1:bot,,1
1232,1:?,1:bot,,0.937
1233,1:?,2:human,,0.6
1234,1:?,2:human,,0.6
1235,1:?,1:bot,,0.6
1236,1:?,1:bot,,0.6
1237,1:?,1:bot,,0.8
1238,1:?,2:human,,0.8
1239,1:?,1:bot,,0.6
1240,1:?,1:bot,,0.6
1241,1:?,1:bot,,0.6
1242,1:?,2:human,,0.6
1243,1:?,1:bot,,0.8
1244,1:?,2:human,,0.6
1245,1:?,1:bot,,0.6
1246,1:?,1:bot,,1
1247,1:?,1:bot,,0.8
1248,1:?,1:bot,,0.8
1249,1:?,1:bot,,1
1250,1:?,1:bot,,0.6
1251,1:?,1:bot,,0.8
1252,1:?,1:bot,,0.571
1253,1:?,1:bot,,1
1254,1:?,2:human,,0.8
1255,1:?,1:bot,,1
1256,1:?,2:human,,0.6
1257,1:?,1:bot,,0.8
1258,1:?,1:bot,,0.6
1259,1:?,2:human,,0.8
1260,1:?,2:human,,0.6
1261,1:?,1:bot,,0.8
1262,1:?,1:bot,,1
1263,1:?,1:bot,,0.571
1264,1:?,1:bot,,0.571
1265,1:?,2:human,,0.6
1266,1:?,1:bot,,0.6
1267,1:?,1:bot,,1
1268,1:?,1:bot,,0.6
1269,1:?,1:bot,,0.6
1270,1:?,1:bot,,0.6
1271,1:?,1:bot,,0.8
1272,1:?,1:bot,,1
1273,1:?,2:human,,0.8
1274,1:?,1:bot,,0.8
1275,1:?,2:human,,0.8
1276,1:?,2:human,,0.6
1277,1:?,2:human,,0.6
1278,1:?,1:bot,,0.6
1279,1:?,1:bot,,0.8
1280,1:?,1:bot,,0.8
1281,1:?,1:bot,,1
1282,1:?,1:bot,,1
1283,1:?,2:human,,0.8
1284,1:?,1:bot,,0.6
1285,1:?,1:bot,,0.6
1286,1:?,1:bot,,0.6
1287,1:?,2:human,,0.6
1288,1:?,1:bot,,0.8
1289,1:?,2:human,,0.6
1290,1:?,1:bot,,1
1291,1:?,2:human,,0.8
1292,1:?,1:bot,,0.6
1293,1:?,1:bot,,1
1294,1:?,2:human,,0.6
1295,1:?,2:human,,0.8
1296,1:?,2:human,,0.667
1297,1:?,1:bot,,1
1298,1:?,1:bot,,0.8
1299,1:?,1:bot,,0.958
1300,1:?,1:bot,,1
1301,1:?,1:bot,,0.8
1302,1:?,1:bot,,0.8
1303,1:?,1:bot,,1
1304,1:?,1:bot,,0.667
1305,1:?,1:bot,,0.8
1306,1:?,1:bot,,1
1307,1:?,1:bot,,1
1308,1:?,1:bot,,0.6
1309,1:?,1:bot,,0.6
1310,1:?,1:bot,,0.6
1311,1:?,2:human,,0.6
1312,1:?,2:human,,0.6
1313,1:?,2:human,,0.6
1314,1:?,1:bot,,1
1315,1:?,1:bot,,1
1316,1:?,2:human,,0.6
1317,1:?,2:human,,0.625
1318,1:?,1:bot,,1
1319,1:?,1:bot,,0.6
1320,1:?,1:bot,,0.8
1321,1:?,1:bot,,0.8
1322,1:?,1:bot,,0.6
1323,1:?,1:bot,,1
1324,1:?,1:bot,,0.8
1325,1:?,2:human,,0.6
1326,1:?,1:bot,,0.8
1327,1:?,2:human,,0.6
1328,1:?,1:bot,,0.667
1329,1:?,2:human,,1
1330,1:?,2:human,,0.6
1331,1:?,1:bot,,0.6
1332,1:?,1:bot,,0.8
1333,1:?,1:bot,,1
1334,1:?,1:bot,,1
1335,1:?,1:bot,,1
1336,1:?,1:bot,,0.8
1337,1:?,2:human,,0.6
1338,1:?,2:human,,0.6
1339,1:?,2:human,,0.8
1340,1:?,1:bot,,0.571
1341,1:?,1:bot,,1
1342,1:?,1:bot,,0.667
1343,1:?,1:bot,,1
1344,1:?,1:bot,,0.5
1345,1:?,2:human,,0.6
1346,1:?,2:human,,0.6
1347,1:?,1:bot,,0.955
1348,1:?,1:bot,,0.6
1349,1:?,2:human,,0.6
1350,1:?,2:human,,0.6
1351,1:?,2:human,,0.6
1352,1:?,1:bot,,0.8
1353,1:?,2:human,,0.8
1354,1:?,1:bot,,0.8
1355,1:?,1:bot,,1
1356,1:?,2:human,,0.6
1357,1:?,1:bot,,0.8
1358,1:?,2:human,,0.8
1359,1:?,1:bot,,0.6
1360,1:?,2:human,,0.6
1361,1:?,1:bot,,1
1362,1:?,2:human,,0.6
1363,1:?,1:bot,,0.6
1364,1:?,1:bot,,0.6
1365,1:?,1:bot,,1
1366,1:?,2:human,,0.6
1367,1:?,2:human,,0.6
1368,1:?,1:bot,,1
1369,1:?,1:bot,,0.6
1370,1:?,1:bot,,0.8
1371,1:?,1:bot,,0.6
1372,1:?,2:human,,0.6
1373,1:?,2:human,,0.6
1374,1:?,1:bot,,0.8
1375,1:?,1:bot,,0.571
1376,1:?,2:human,,0.6
1377,1:?,1:bot,,1
1378,1:?,1:bot,,1
1379,1:?,1:bot,,0.8
1380,1:?,2:human,,0.6
1381,1:?,1:bot,,0.571
1382,1:?,2:human,,0.8
1383,1:?,1:bot,,0.8
1384,1:?,1:bot,,0.6
1385,1:?,1:bot,,1
1386,1:?,1:bot,,1
1387,1:?,1:bot,,0.6
1388,1:?,1:bot,,0.6
1389,1:?,1:bot,,0.8
1390,1:?,1:bot,,0.6
1391,1:?,2:human,,0.778
1392,1:?,1:bot,,0.8
1393,1:?,1:bot,,0.667
1394,1:?,2:human,,0.8
1395,1:?,1:bot,,0.6
1396,1:?,2:human,,0.6
1397,1:?,2:human,,0.8
1398,1:?,1:bot,,0.667
1399,1:?,2:human,,0.6
1400,1:?,1:bot,,0.8
1401,1:?,1:bot,,1
1402,1:?,1:bot,,1
1403,1:?,2:human,,0.6
1404,1:?,1:bot,,0.6
1405,1:?,1:bot,,0.8
1406,1:?,1:bot,,0.6
1407,1:?,1:bot,,0.6
1408,1:?,1:bot,,0.6
1409,1:?,1:bot,,0.6
1410,1:?,1:bot,,1
1411,1:?,1:bot,,0.6
1412,1:?,1:bot,,1
1413,1:?,1:bot,,0.6
1414,1:?,1:bot,,0.6
1415,1:?,1:bot,,0.6
1416,1:?,2:human,,0.6
1417,1:?,2:human,,0.6
1418,1:?,1:bot,,0.833
1419,1:?,1:bot,,0.6
1420,1:?,1:bot,,0.6
1421,1:?,2:human,,0.6
1422,1:?,2:human,,0.6
1423,1:?,2:human,,0.6
1424,1:?,1:bot,,0.6
1425,1:?,1:bot,,0.8
1426,1:?,1:bot,,0.6
1427,1:?,1:bot,,0.6
1428,1:?,1:bot,,0.8
1429,1:?,1:bot,,0.8
1430,1:?,2:human,,0.6
1431,1:?,1:bot,,0.6
1432,1:?,1:bot,,0.6
1433,1:?,1:bot,,1
1434,1:?,2:human,,0.6
1435,1:?,1:bot,,0.8
1436,1:?,1:bot,,0.8
1437,1:?,1:bot,,0.8
1438,1:?,1:bot,,0.571
1439,1:?,1:bot,,0.8
1440,1:?,2:human,,0.8
1441,1:?,2:human,,0.6
1442,1:?,2:human,,0.8
1443,1:?,2:human,,0.6
1444,1:?,1:bot,,0.8
1445,1:?,1:bot,,0.667
1446,1:?,1:bot,,1
1447,1:?,1:bot,,0.8
1448,1:?,1:bot,,0.6
1449,1:?,1:bot,,0.571
1450,1:?,2:human,,0.6
1451,1:?,1:bot,,0.6
1452,1:?,1:bot,,1
1453,1:?,1:bot,,0.8
1454,1:?,1:bot,,0.6
1455,1:?,1:bot,,0.6
1456,1:?,1:bot,,0.6
1457,1:?,1:bot,,0.545
1458,1:?,2:human,,0.6
1459,1:?,1:bot,,1
1460,1:?,1:bot,,1
1461,1:?,2:human,,0.6
1462,1:?,1:bot,,0.917
1463,1:?,1:bot,,0.6
1464,1:?,1:bot,,1
1465,1:?,2:human,,0.6
1466,1:?,1:bot,,0.8
1467,1:?,2:human,,0.8
1468,1:?,2:human,,0.6
1469,1:?,1:bot,,0.6
1470,1:?,1:bot,,0.8
1471,1:?,1:bot,,0.6
1472,1:?,1:bot,,0.8
1473,1:?,1:bot,,1
1474,1:?,1:bot,,1
1475,1:?,1:bot,,0.8
1476,1:?,1:bot,,0.8
1477,1:?,1:bot,,0.6
1478,1:?,1:bot,,0.6
1479,1:?,1:bot,,0.571
1480,1:?,1:bot,,0.6
1481,1:?,1:bot,,0.6
1482,1:?,2:human,,0.6
1483,1:?,2:human,,0.8
1484,1:?,2:human,,0.6
1485,1:?,2:human,,0.6
1486,1:?,1:bot,,1
1487,1:?,1:bot,,0.6
1488,1:?,1:bot,,1
1489,1:?,1:bot,,1
1490,1:?,1:bot,,0.571
1491,1:?,1:bot,,0.6
1492,1:?,1:bot,,0.8
1493,1:?,1:bot,,0.571
1494,1:?,2:human,,0.6
1495,1:?,1:bot,,1
1496,1:?,2:human,,0.833
1497,1:?,1:bot,,0.6
1498,1:?,1:bot,,1
1499,1:?,1:bot,,0.8
1500,1:?,1:bot,,0.8

=== Evaluation on test set ===

Time taken to test model on supplied test set: 0.64 seconds

=== Summary ===

Total Number of Instances                0     
Ignored Class Unknown Instances               1500     

=== Detailed Accuracy By Class ===

                 TP Rate  FP Rate  Precision  Recall   F-Measure  MCC      ROC Area  PRC Area  Class
                 ?        ?        ?          ?        ?          ?        ?         ?         bot
                 ?        ?        ?          ?        ?          ?        ?         ?         human
Weighted Avg.    ?        ?        ?          ?        ?          ?        ?         ?         

=== Confusion Matrix ===

 a b   <-- classified as
 0 0 | a = bot
 0 0 | b = human

