=== Run information ===

Scheme:       weka.classifiers.meta.MetaCost -cost-matrix "[0.0 1.0; 2.0 0.0]" -I 10 -P 100 -S 17 -W weka.classifiers.meta.AdaBoostM1 -num-decimal-places 8 -- -P 100 -S 19 -I 10 -W weka.classifiers.trees.RandomForest -num-decimal-places 8 -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1
Relation:     HW5_SolvingClassImbalance_SentimentAnalysis_Emotion_URLCount_train
Instances:    3000
Attributes:   12
              class
              score_tag
              agreement
              subjectivity
              confidence
              irony
              joy
              surprise
              fear
              sadness
              anger
              urlsCount
Test mode:    user supplied test set:  size unknown (reading incrementally)

=== Classifier model (full training set) ===

MetaCost cost sensitive classifier induction
Options: -cost-matrix "[0.0 1.0; 2.0 0.0]" -I 10 -P 100 -S 17 -W weka.classifiers.meta.AdaBoostM1 -num-decimal-places 8 -- -P 100 -S 19 -I 10 -W weka.classifiers.trees.RandomForest -num-decimal-places 8 -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1
Base learner: weka.classifiers.meta.AdaBoostM1 -P 100 -S 19 -I 10 -W weka.classifiers.trees.RandomForest -num-decimal-places 8 -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1

Classifier Model
AdaBoostM1: No boosting possible, one classifier used!
RandomForest

Bagging with 100 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S -1148943845 -do-not-check-capabilities


Cost Matrix
 0 1
 2 0


Time taken to build model: 68.78 seconds

=== Predictions on test set ===

inst#,actual,predicted,error,prediction
790,1:?,1:bot,,0.53
791,1:?,1:bot,,0.86
792,1:?,1:bot,,0.75
793,1:?,1:bot,,0.8
794,1:?,1:bot,,0.633
795,1:?,1:bot,,0.6
796,1:?,1:bot,,0.88
797,1:?,2:human,,0.69
798,1:?,2:human,,0.709
799,1:?,1:bot,,1
800,1:?,1:bot,,0.58
801,1:?,1:bot,,0.95
802,1:?,2:human,,0.79
803,1:?,1:bot,,0.82
804,1:?,1:bot,,1
805,1:?,2:human,,0.66
806,1:?,2:human,,0.635
807,1:?,1:bot,,0.97
808,1:?,1:bot,,0.97
809,1:?,1:bot,,0.57
810,1:?,1:bot,,0.69
811,1:?,2:human,,0.593
812,1:?,1:bot,,0.81
813,1:?,1:bot,,0.59
814,1:?,2:human,,0.78
815,1:?,2:human,,0.78
816,1:?,2:human,,0.89
817,1:?,2:human,,0.62
818,1:?,2:human,,0.762
819,1:?,1:bot,,0.84
820,1:?,1:bot,,0.69
821,1:?,1:bot,,0.51
822,1:?,1:bot,,0.73
823,1:?,1:bot,,0.77
824,1:?,1:bot,,0.76
825,1:?,1:bot,,0.64
826,1:?,1:bot,,0.76
827,1:?,2:human,,0.51
828,1:?,1:bot,,0.59
829,1:?,1:bot,,0.83
830,1:?,1:bot,,0.927
831,1:?,1:bot,,0.8
832,1:?,2:human,,0.71
833,1:?,1:bot,,0.61
834,1:?,2:human,,0.681
835,1:?,1:bot,,0.58
836,1:?,1:bot,,0.62
837,1:?,1:bot,,0.78
838,1:?,1:bot,,0.5
839,1:?,2:human,,0.593
840,1:?,1:bot,,0.607
841,1:?,1:bot,,0.788
842,1:?,1:bot,,0.75
843,1:?,1:bot,,0.64
844,1:?,1:bot,,0.68
845,1:?,1:bot,,0.718
846,1:?,1:bot,,0.62
847,1:?,2:human,,0.545
848,1:?,1:bot,,0.78
849,1:?,1:bot,,1
850,1:?,1:bot,,0.64
851,1:?,2:human,,1
852,1:?,1:bot,,0.81
853,1:?,1:bot,,0.79
854,1:?,1:bot,,0.97
855,1:?,1:bot,,0.717
856,1:?,1:bot,,0.8
857,1:?,1:bot,,0.92
858,1:?,2:human,,0.55
859,1:?,2:human,,0.97
860,1:?,1:bot,,0.91
861,1:?,1:bot,,0.97
862,1:?,2:human,,0.805
863,1:?,2:human,,0.518
864,1:?,1:bot,,0.5
865,1:?,1:bot,,0.712
866,1:?,1:bot,,0.84
867,1:?,2:human,,0.79
868,1:?,1:bot,,0.97
869,1:?,2:human,,0.9
870,1:?,2:human,,0.73
871,1:?,1:bot,,0.59
872,1:?,1:bot,,0.55
873,1:?,1:bot,,0.71
874,1:?,1:bot,,0.82
875,1:?,2:human,,0.77
876,1:?,1:bot,,0.73
877,1:?,2:human,,1
878,1:?,1:bot,,0.97
879,1:?,2:human,,0.83
880,1:?,2:human,,0.55
881,1:?,2:human,,0.73
882,1:?,1:bot,,0.7
883,1:?,1:bot,,0.705
884,1:?,2:human,,0.707
885,1:?,1:bot,,0.5
886,1:?,1:bot,,0.85
887,1:?,1:bot,,0.756
888,1:?,1:bot,,0.92
889,1:?,1:bot,,0.52
890,1:?,1:bot,,0.74
891,1:?,1:bot,,0.78
892,1:?,2:human,,0.62
893,1:?,1:bot,,0.57
894,1:?,2:human,,0.57
895,1:?,1:bot,,0.78
896,1:?,1:bot,,0.657
897,1:?,1:bot,,0.89
898,1:?,2:human,,0.52
899,1:?,1:bot,,0.98
900,1:?,1:bot,,0.76
901,1:?,1:bot,,0.81
902,1:?,2:human,,0.6
903,1:?,1:bot,,0.95
904,1:?,1:bot,,0.75
905,1:?,2:human,,0.58
906,1:?,2:human,,0.67
907,1:?,2:human,,0.85
908,1:?,1:bot,,0.72
909,1:?,2:human,,0.6
910,1:?,1:bot,,0.75
911,1:?,2:human,,0.53
912,1:?,1:bot,,0.515
913,1:?,1:bot,,0.559
914,1:?,1:bot,,0.7
915,1:?,2:human,,0.65
916,1:?,2:human,,0.56
917,1:?,2:human,,0.87
918,1:?,1:bot,,0.86
919,1:?,1:bot,,0.616
920,1:?,1:bot,,0.82
921,1:?,1:bot,,0.6
922,1:?,1:bot,,0.83
923,1:?,1:bot,,1
924,1:?,2:human,,0.6
925,1:?,1:bot,,0.679
926,1:?,1:bot,,0.76
927,1:?,1:bot,,0.95
928,1:?,1:bot,,0.9
929,1:?,1:bot,,0.83
930,1:?,2:human,,0.63
931,1:?,1:bot,,1
932,1:?,1:bot,,0.61
933,1:?,1:bot,,0.66
934,1:?,2:human,,0.99
935,1:?,2:human,,0.56
936,1:?,1:bot,,0.86
937,1:?,1:bot,,1
938,1:?,2:human,,0.73
939,1:?,1:bot,,1
940,1:?,1:bot,,0.72
941,1:?,1:bot,,0.8
942,1:?,1:bot,,0.67
943,1:?,1:bot,,0.88
944,1:?,2:human,,0.517
945,1:?,2:human,,0.68
946,1:?,1:bot,,0.845
947,1:?,1:bot,,0.899
948,1:?,1:bot,,0.65
949,1:?,1:bot,,0.66
950,1:?,1:bot,,0.61
951,1:?,1:bot,,0.592
952,1:?,1:bot,,0.75
953,1:?,2:human,,0.51
954,1:?,1:bot,,0.82
955,1:?,1:bot,,0.745
956,1:?,1:bot,,0.75
957,1:?,1:bot,,0.82
958,1:?,1:bot,,0.69
959,1:?,1:bot,,0.679
960,1:?,1:bot,,0.68
961,1:?,1:bot,,0.98
962,1:?,2:human,,0.512
963,1:?,2:human,,0.9
964,1:?,1:bot,,0.59
965,1:?,1:bot,,0.66
966,1:?,1:bot,,0.51
967,1:?,1:bot,,0.877
968,1:?,2:human,,0.88
969,1:?,2:human,,0.98
970,1:?,1:bot,,0.87
971,1:?,1:bot,,0.87
972,1:?,1:bot,,0.71
973,1:?,1:bot,,0.76
974,1:?,1:bot,,0.87
975,1:?,1:bot,,0.97
976,1:?,1:bot,,0.82
977,1:?,1:bot,,0.679
978,1:?,2:human,,0.902
979,1:?,1:bot,,0.65
980,1:?,2:human,,0.97
981,1:?,1:bot,,0.79
982,1:?,2:human,,0.76
983,1:?,1:bot,,1
984,1:?,1:bot,,0.64
985,1:?,2:human,,0.51
986,1:?,2:human,,0.882
987,1:?,2:human,,0.96
988,1:?,2:human,,0.57
989,1:?,1:bot,,0.646
990,1:?,2:human,,0.95
991,1:?,1:bot,,0.51
992,1:?,1:bot,,0.76
993,1:?,1:bot,,0.97
994,1:?,1:bot,,0.85
995,1:?,2:human,,1
996,1:?,2:human,,0.92
997,1:?,2:human,,0.94
998,1:?,2:human,,0.66
999,1:?,2:human,,0.53
1000,1:?,1:bot,,0.64
1001,1:?,1:bot,,0.666
1002,1:?,1:bot,,0.67
1003,1:?,1:bot,,0.505
1004,1:?,1:bot,,0.57
1005,1:?,1:bot,,0.733
1006,1:?,1:bot,,0.77
1007,1:?,2:human,,0.62
1008,1:?,1:bot,,0.55
1009,1:?,1:bot,,0.842
1010,1:?,1:bot,,0.87
1011,1:?,2:human,,0.66
1012,1:?,2:human,,0.53
1013,1:?,1:bot,,0.55
1014,1:?,1:bot,,0.93
1015,1:?,2:human,,0.551
1016,1:?,1:bot,,0.69
1017,1:?,1:bot,,0.7
1018,1:?,1:bot,,0.75
1019,1:?,1:bot,,0.76
1020,1:?,1:bot,,0.68
1021,1:?,2:human,,0.92
1022,1:?,1:bot,,0.67
1023,1:?,1:bot,,0.623
1024,1:?,2:human,,0.835
1025,1:?,1:bot,,0.59
1026,1:?,1:bot,,0.97
1027,1:?,1:bot,,0.659
1028,1:?,1:bot,,0.87
1029,1:?,1:bot,,0.87
1030,1:?,2:human,,0.89
1031,1:?,1:bot,,0.53
1032,1:?,1:bot,,0.8
1033,1:?,1:bot,,0.73
1034,1:?,2:human,,0.51
1035,1:?,1:bot,,0.65
1036,1:?,1:bot,,0.75
1037,1:?,1:bot,,0.626
1038,1:?,1:bot,,1
1039,1:?,1:bot,,0.68
1040,1:?,2:human,,0.58
1041,1:?,1:bot,,0.66
1042,1:?,2:human,,0.71
1043,1:?,1:bot,,0.68
1044,1:?,1:bot,,0.72
1045,1:?,1:bot,,0.873
1046,1:?,1:bot,,0.64
1047,1:?,1:bot,,0.78
1048,1:?,1:bot,,0.69
1049,1:?,1:bot,,0.65
1050,1:?,1:bot,,0.679
1051,1:?,1:bot,,0.62
1052,1:?,2:human,,0.78
1053,1:?,1:bot,,0.87
1054,1:?,2:human,,0.93
1055,1:?,1:bot,,0.61
1056,1:?,1:bot,,0.605
1057,1:?,2:human,,0.99
1058,1:?,2:human,,0.55
1059,1:?,1:bot,,0.66
1060,1:?,1:bot,,0.61
1061,1:?,1:bot,,0.67
1062,1:?,2:human,,0.81
1063,1:?,1:bot,,0.83
1064,1:?,2:human,,0.915
1065,1:?,1:bot,,0.62
1066,1:?,1:bot,,0.86
1067,1:?,1:bot,,0.52
1068,1:?,1:bot,,0.68
1069,1:?,1:bot,,0.65
1070,1:?,1:bot,,0.73
1071,1:?,2:human,,0.752
1072,1:?,2:human,,0.85
1073,1:?,1:bot,,0.92
1074,1:?,1:bot,,0.73
1075,1:?,1:bot,,0.567
1076,1:?,2:human,,0.71
1077,1:?,1:bot,,0.5
1078,1:?,1:bot,,0.84
1079,1:?,2:human,,0.864
1080,1:?,1:bot,,0.67
1081,1:?,1:bot,,0.65
1082,1:?,2:human,,0.66
1083,1:?,1:bot,,0.89
1084,1:?,1:bot,,0.86
1085,1:?,1:bot,,0.66
1086,1:?,1:bot,,0.657
1087,1:?,1:bot,,0.53
1088,1:?,2:human,,0.63
1089,1:?,1:bot,,0.52
1090,1:?,1:bot,,0.63
1091,1:?,1:bot,,0.61
1092,1:?,1:bot,,0.5
1093,1:?,1:bot,,0.53
1094,1:?,1:bot,,0.66
1095,1:?,2:human,,0.6
1096,1:?,1:bot,,0.92
1097,1:?,1:bot,,0.82
1098,1:?,1:bot,,0.74
1099,1:?,1:bot,,0.87
1100,1:?,1:bot,,0.59
1101,1:?,1:bot,,0.62
1102,1:?,1:bot,,0.75
1103,1:?,1:bot,,0.79
1104,1:?,1:bot,,1
1105,1:?,1:bot,,0.89
1106,1:?,1:bot,,0.97
1107,1:?,1:bot,,0.69
1108,1:?,1:bot,,0.528
1109,1:?,1:bot,,0.72
1110,1:?,1:bot,,0.77
1111,1:?,1:bot,,0.81
1112,1:?,2:human,,0.57
1113,1:?,1:bot,,0.69
1114,1:?,1:bot,,0.86
1115,1:?,2:human,,0.89
1116,1:?,1:bot,,0.775
1117,1:?,2:human,,0.55
1118,1:?,2:human,,0.56
1119,1:?,2:human,,0.7
1120,1:?,2:human,,0.57
1121,1:?,1:bot,,0.88
1122,1:?,1:bot,,0.568
1123,1:?,2:human,,0.97
1124,1:?,1:bot,,0.643
1125,1:?,1:bot,,0.97
1126,1:?,1:bot,,0.8
1127,1:?,1:bot,,0.92
1128,1:?,1:bot,,0.5
1129,1:?,1:bot,,0.76
1130,1:?,2:human,,0.65
1131,1:?,1:bot,,0.77
1132,1:?,1:bot,,0.67
1133,1:?,2:human,,0.66
1134,1:?,1:bot,,0.65
1135,1:?,1:bot,,0.5
1136,1:?,1:bot,,0.62
1137,1:?,1:bot,,0.7
1138,1:?,1:bot,,0.51
1139,1:?,2:human,,0.54
1140,1:?,1:bot,,0.73
1141,1:?,1:bot,,0.63
1142,1:?,1:bot,,0.97
1143,1:?,1:bot,,0.54
1144,1:?,2:human,,0.827
1145,1:?,2:human,,0.99
1146,1:?,1:bot,,0.97
1147,1:?,1:bot,,0.85
1148,1:?,1:bot,,0.56
1149,1:?,1:bot,,0.712
1150,1:?,1:bot,,0.82
1151,1:?,1:bot,,0.73
1152,1:?,2:human,,0.56
1153,1:?,1:bot,,0.782
1154,1:?,1:bot,,0.8
1155,1:?,1:bot,,0.77
1156,1:?,1:bot,,0.56
1157,1:?,1:bot,,0.81
1158,1:?,2:human,,0.85
1159,1:?,1:bot,,0.89
1160,1:?,2:human,,0.85
1161,1:?,2:human,,0.56
1162,1:?,1:bot,,0.72
1163,1:?,1:bot,,0.51
1164,1:?,1:bot,,0.63
1165,1:?,1:bot,,0.77
1166,1:?,1:bot,,0.81
1167,1:?,2:human,,0.71
1168,1:?,1:bot,,0.978
1169,1:?,1:bot,,0.65
1170,1:?,1:bot,,0.52
1171,1:?,1:bot,,0.59
1172,1:?,1:bot,,0.62
1173,1:?,2:human,,0.56
1174,1:?,1:bot,,0.66
1175,1:?,1:bot,,0.517
1176,1:?,2:human,,0.65
1177,1:?,1:bot,,0.79
1178,1:?,1:bot,,0.54
1179,1:?,2:human,,0.91
1180,1:?,2:human,,0.607
1181,1:?,2:human,,0.69
1182,1:?,1:bot,,0.51
1183,1:?,1:bot,,0.64
1184,1:?,1:bot,,0.73
1185,1:?,1:bot,,0.86
1186,1:?,2:human,,1
1187,1:?,1:bot,,0.59
1188,1:?,1:bot,,0.71
1189,1:?,1:bot,,0.9
1190,1:?,2:human,,0.674
1191,1:?,1:bot,,0.872
1192,1:?,1:bot,,0.76
1193,1:?,1:bot,,0.87
1194,1:?,1:bot,,0.82
1195,1:?,1:bot,,0.62
1196,1:?,1:bot,,1
1197,1:?,1:bot,,0.59
1198,1:?,2:human,,0.72
1199,1:?,1:bot,,0.892
1200,1:?,1:bot,,0.97
1201,1:?,1:bot,,0.91
1202,1:?,1:bot,,1
1203,1:?,1:bot,,0.97
1204,1:?,2:human,,0.51
1205,1:?,2:human,,0.67
1206,1:?,1:bot,,0.65
1207,1:?,1:bot,,0.87
1208,1:?,1:bot,,0.63
1209,1:?,1:bot,,0.66
1210,1:?,1:bot,,0.709
1211,1:?,1:bot,,0.95
1212,1:?,1:bot,,0.63
1213,1:?,1:bot,,0.74
1214,1:?,1:bot,,0.97
1215,1:?,2:human,,0.716
1216,1:?,2:human,,0.9
1217,1:?,2:human,,0.6
1218,1:?,1:bot,,0.82
1219,1:?,1:bot,,0.67
1220,1:?,1:bot,,0.56
1221,1:?,2:human,,0.53
1222,1:?,1:bot,,0.679
1223,1:?,1:bot,,0.85
1224,1:?,1:bot,,0.683
1225,1:?,1:bot,,0.68
1226,1:?,1:bot,,0.97
1227,1:?,1:bot,,0.65
1228,1:?,1:bot,,0.55
1229,1:?,1:bot,,0.522
1230,1:?,1:bot,,0.679
1231,1:?,1:bot,,0.98
1232,1:?,1:bot,,0.73
1233,1:?,2:human,,0.543
1234,1:?,1:bot,,0.71
1235,1:?,1:bot,,0.89
1236,1:?,1:bot,,0.78
1237,1:?,1:bot,,0.65
1238,1:?,1:bot,,0.576
1239,1:?,1:bot,,0.76
1240,1:?,1:bot,,0.71
1241,1:?,1:bot,,0.93
1242,1:?,2:human,,0.55
1243,1:?,1:bot,,0.93
1244,1:?,1:bot,,0.8
1245,1:?,1:bot,,0.51
1246,1:?,2:human,,0.58
1247,1:?,1:bot,,0.61
1248,1:?,2:human,,0.698
1249,1:?,1:bot,,0.775
1250,1:?,1:bot,,0.69
1251,1:?,1:bot,,0.77
1252,1:?,1:bot,,1
1253,1:?,1:bot,,0.73
1254,1:?,2:human,,1
1255,1:?,1:bot,,0.76
1256,1:?,1:bot,,0.765
1257,1:?,1:bot,,0.78
1258,1:?,2:human,,0.59
1259,1:?,2:human,,0.96
1260,1:?,2:human,,0.75
1261,1:?,1:bot,,0.74
1262,1:?,1:bot,,0.87
1263,1:?,1:bot,,0.97
1264,1:?,1:bot,,0.97
1265,1:?,1:bot,,0.66
1266,1:?,1:bot,,0.91
1267,1:?,1:bot,,0.91
1268,1:?,1:bot,,0.656
1269,1:?,1:bot,,0.52
1270,1:?,1:bot,,0.67
1271,1:?,1:bot,,0.92
1272,1:?,1:bot,,0.59
1273,1:?,1:bot,,0.75
1274,1:?,1:bot,,0.71
1275,1:?,2:human,,0.56
1276,1:?,1:bot,,0.706
1277,1:?,1:bot,,0.5
1278,1:?,1:bot,,0.63
1279,1:?,1:bot,,0.6
1280,1:?,1:bot,,0.69
1281,1:?,2:human,,0.71
1282,1:?,1:bot,,0.57
1283,1:?,2:human,,0.816
1284,1:?,1:bot,,0.52
1285,1:?,1:bot,,0.63
1286,1:?,1:bot,,0.5
1287,1:?,2:human,,0.56
1288,1:?,1:bot,,0.57
1289,1:?,2:human,,0.55
1290,1:?,1:bot,,0.71
1291,1:?,2:human,,0.61
1292,1:?,1:bot,,0.63
1293,1:?,2:human,,0.57
1294,1:?,1:bot,,0.765
1295,1:?,2:human,,0.67
1296,1:?,2:human,,0.99
1297,1:?,1:bot,,0.57
1298,1:?,1:bot,,0.59
1299,1:?,1:bot,,0.81
1300,1:?,1:bot,,0.84
1301,1:?,1:bot,,0.591
1302,1:?,2:human,,0.683
1303,1:?,1:bot,,0.61
1304,1:?,1:bot,,0.85
1305,1:?,1:bot,,0.76
1306,1:?,1:bot,,0.62
1307,1:?,1:bot,,0.74
1308,1:?,2:human,,0.54
1309,1:?,1:bot,,0.57
1310,1:?,1:bot,,0.74
1311,1:?,2:human,,0.837
1312,1:?,2:human,,0.615
1313,1:?,2:human,,0.6
1314,1:?,1:bot,,0.68
1315,1:?,1:bot,,0.75
1316,1:?,2:human,,0.58
1317,1:?,1:bot,,0.58
1318,1:?,1:bot,,0.902
1319,1:?,1:bot,,0.81
1320,1:?,2:human,,0.58
1321,1:?,1:bot,,0.7
1322,1:?,2:human,,0.682
1323,1:?,1:bot,,0.85
1324,1:?,1:bot,,0.74
1325,1:?,1:bot,,0.77
1326,1:?,1:bot,,0.81
1327,1:?,1:bot,,0.75
1328,1:?,2:human,,0.546
1329,1:?,1:bot,,0.8
1330,1:?,1:bot,,0.652
1331,1:?,1:bot,,0.85
1332,1:?,1:bot,,0.64
1333,1:?,1:bot,,0.9
1334,1:?,1:bot,,0.75
1335,1:?,2:human,,0.63
1336,1:?,1:bot,,0.9
1337,1:?,1:bot,,0.88
1338,1:?,1:bot,,0.765
1339,1:?,2:human,,0.74
1340,1:?,1:bot,,1
1341,1:?,1:bot,,0.86
1342,1:?,1:bot,,0.97
1343,1:?,1:bot,,0.87
1344,1:?,1:bot,,0.65
1345,1:?,1:bot,,0.55
1346,1:?,1:bot,,0.76
1347,1:?,1:bot,,0.68
1348,1:?,2:human,,0.52
1349,1:?,1:bot,,0.736
1350,1:?,1:bot,,0.87
1351,1:?,2:human,,0.7
1352,1:?,2:human,,0.53
1353,1:?,2:human,,0.84
1354,1:?,1:bot,,0.82
1355,1:?,2:human,,0.588
1356,1:?,1:bot,,0.7
1357,1:?,1:bot,,0.53
1358,1:?,1:bot,,0.9
1359,1:?,2:human,,0.751
1360,1:?,2:human,,0.898
1361,1:?,1:bot,,0.9
1362,1:?,1:bot,,0.6
1363,1:?,1:bot,,0.77
1364,1:?,1:bot,,0.64
1365,1:?,1:bot,,0.88
1366,1:?,2:human,,0.65
1367,1:?,1:bot,,0.87
1368,1:?,1:bot,,0.5
1369,1:?,1:bot,,0.62
1370,1:?,1:bot,,0.53
1371,1:?,1:bot,,0.761
1372,1:?,2:human,,0.78
1373,1:?,2:human,,0.51
1374,1:?,1:bot,,0.85
1375,1:?,1:bot,,0.97
1376,1:?,1:bot,,0.73
1377,1:?,1:bot,,0.84
1378,1:?,1:bot,,0.58
1379,1:?,1:bot,,0.755
1380,1:?,2:human,,0.78
1381,1:?,1:bot,,0.97
1382,1:?,1:bot,,0.67
1383,1:?,1:bot,,0.62
1384,1:?,1:bot,,0.81
1385,1:?,2:human,,0.77
1386,1:?,2:human,,0.72
1387,1:?,1:bot,,0.67
1388,1:?,2:human,,0.502
1389,1:?,1:bot,,0.56
1390,1:?,1:bot,,0.63
1391,1:?,2:human,,0.71
1392,1:?,1:bot,,0.72
1393,1:?,1:bot,,0.525
1394,1:?,2:human,,0.55
1395,1:?,1:bot,,0.7
1396,1:?,1:bot,,0.76
1397,1:?,1:bot,,0.89
1398,1:?,2:human,,0.75
1399,1:?,1:bot,,0.79
1400,1:?,1:bot,,0.78
1401,1:?,1:bot,,0.58
1402,1:?,1:bot,,0.52
1403,1:?,1:bot,,0.81
1404,1:?,1:bot,,0.53
1405,1:?,1:bot,,0.535
1406,1:?,2:human,,0.522
1407,1:?,1:bot,,0.9
1408,1:?,1:bot,,0.87
1409,1:?,1:bot,,0.74
1410,1:?,1:bot,,1
1411,1:?,1:bot,,0.8
1412,1:?,1:bot,,0.71
1413,1:?,1:bot,,0.794
1414,1:?,2:human,,0.64
1415,1:?,1:bot,,0.59
1416,1:?,2:human,,0.717
1417,1:?,1:bot,,0.703
1418,1:?,1:bot,,0.66
1419,1:?,1:bot,,0.54
1420,1:?,1:bot,,0.74
1421,1:?,1:bot,,0.69
1422,1:?,1:bot,,0.87
1423,1:?,2:human,,0.77
1424,1:?,1:bot,,0.68
1425,1:?,2:human,,0.54
1426,1:?,1:bot,,0.58
1427,1:?,1:bot,,0.73
1428,1:?,2:human,,0.728
1429,1:?,1:bot,,0.86
1430,1:?,1:bot,,0.7
1431,1:?,2:human,,0.72
1432,1:?,1:bot,,0.86
1433,1:?,1:bot,,0.88
1434,1:?,1:bot,,0.836
1435,1:?,1:bot,,0.78
1436,1:?,1:bot,,0.9
1437,1:?,2:human,,0.51
1438,1:?,1:bot,,1
1439,1:?,1:bot,,0.8
1440,1:?,1:bot,,0.89
1441,1:?,1:bot,,0.66
1442,1:?,1:bot,,0.51
1443,1:?,2:human,,0.64
1444,1:?,1:bot,,0.56
1445,1:?,1:bot,,0.55
1446,1:?,2:human,,0.858
1447,1:?,1:bot,,0.79
1448,1:?,1:bot,,0.62
1449,1:?,1:bot,,0.97
1450,1:?,2:human,,0.76
1451,1:?,1:bot,,0.55
1452,1:?,2:human,,0.54
1453,1:?,1:bot,,0.79
1454,1:?,1:bot,,0.723
1455,1:?,1:bot,,0.55
1456,1:?,1:bot,,0.81
1457,1:?,1:bot,,0.96
1458,1:?,2:human,,0.68
1459,1:?,1:bot,,0.93
1460,1:?,1:bot,,0.75
1461,1:?,1:bot,,0.816
1462,1:?,2:human,,0.51
1463,1:?,2:human,,0.95
1464,1:?,1:bot,,0.95
1465,1:?,1:bot,,0.75
1466,1:?,1:bot,,0.9
1467,1:?,2:human,,0.98
1468,1:?,1:bot,,0.67
1469,1:?,1:bot,,0.707
1470,1:?,1:bot,,0.57
1471,1:?,1:bot,,0.5
1472,1:?,1:bot,,0.7
1473,1:?,1:bot,,0.59
1474,1:?,1:bot,,0.84
1475,1:?,1:bot,,0.82
1476,1:?,2:human,,0.524
1477,1:?,1:bot,,0.75
1478,1:?,2:human,,0.97
1479,1:?,1:bot,,1
1480,1:?,1:bot,,0.726
1481,1:?,1:bot,,0.89
1482,1:?,1:bot,,0.78
1483,1:?,1:bot,,0.81
1484,1:?,1:bot,,0.703
1485,1:?,1:bot,,0.705
1486,1:?,2:human,,0.59
1487,1:?,1:bot,,0.58
1488,1:?,1:bot,,0.74
1489,1:?,1:bot,,0.736
1490,1:?,1:bot,,1
1491,1:?,2:human,,0.69
1492,1:?,1:bot,,0.66
1493,1:?,1:bot,,1
1494,1:?,2:human,,0.88
1495,1:?,1:bot,,0.83
1496,1:?,2:human,,0.99
1497,1:?,1:bot,,0.81
1498,1:?,1:bot,,0.65
1499,1:?,1:bot,,0.58
1500,1:?,1:bot,,0.93

=== Evaluation on test set ===

Time taken to test model on supplied test set: 0.27 seconds

=== Summary ===

Total Number of Instances                0     
Ignored Class Unknown Instances               1500     

=== Detailed Accuracy By Class ===

                 TP Rate  FP Rate  Precision  Recall   F-Measure  MCC      ROC Area  PRC Area  Class
                 ?        ?        ?          ?        ?          ?        ?         ?         bot
                 ?        ?        ?          ?        ?          ?        ?         ?         human
Weighted Avg.    ?        ?        ?          ?        ?          ?        ?         ?         

=== Confusion Matrix ===

 a b   <-- classified as
 0 0 | a = bot
 0 0 | b = human

