=== Run information ===

Scheme:       weka.classifiers.meta.Bagging -P 100 -S 101 -num-slots 8 -I 50 -W weka.classifiers.trees.REPTree -num-decimal-places 8 -- -M 2 -V 0.001 -N 3 -S 97 -L -1 -I 0.0 -num-decimal-places 8
Relation:     HW6_BaggingAndBoosting_SentimentAnalysis_Emotion_URLsCount_MentionsCount_train
Instances:    3000
Attributes:   13
              class
              score_tag
              agreement
              subjectivity
              confidence
              irony
              joy
              surprise
              fear
              sadness
              anger
              urlsCount
              mentionsCount
Test mode:    user supplied test set:  size unknown (reading incrementally)

=== Classifier model (full training set) ===

Bagging with 50 iterations and base learner

weka.classifiers.trees.REPTree -M 2 -V 0.001 -N 3 -S 97 -L -1 -I 0.0 -num-decimal-places 8

Time taken to build model: 0.18 seconds

=== Predictions on test set ===

inst#,actual,predicted,error,prediction
836,1:?,1:bot,,0.723
837,1:?,1:bot,,0.905
838,1:?,1:bot,,0.61
839,1:?,1:bot,,0.788
840,1:?,1:bot,,0.533
841,1:?,1:bot,,0.774
842,1:?,1:bot,,0.873
843,1:?,1:bot,,0.892
844,1:?,2:human,,0.543
845,1:?,2:human,,0.701
846,1:?,2:human,,0.638
847,1:?,1:bot,,0.675
848,1:?,1:bot,,0.54
849,1:?,1:bot,,0.643
850,1:?,1:bot,,0.769
851,1:?,2:human,,0.764
852,1:?,1:bot,,0.532
853,1:?,1:bot,,0.525
854,1:?,1:bot,,0.775
855,1:?,1:bot,,0.806
856,1:?,1:bot,,0.754
857,1:?,1:bot,,0.887
858,1:?,1:bot,,0.824
859,1:?,2:human,,0.86
860,1:?,1:bot,,0.873
861,1:?,1:bot,,0.735
862,1:?,2:human,,0.82
863,1:?,1:bot,,0.764
864,1:?,2:human,,0.678
865,1:?,1:bot,,0.946
866,1:?,1:bot,,0.941
867,1:?,2:human,,0.769
868,1:?,1:bot,,0.876
869,1:?,2:human,,0.881
870,1:?,2:human,,0.592
871,1:?,1:bot,,0.801
872,1:?,1:bot,,0.805
873,1:?,1:bot,,0.849
874,1:?,1:bot,,0.844
875,1:?,1:bot,,0.683
876,1:?,1:bot,,0.562
877,1:?,2:human,,0.528
878,1:?,1:bot,,0.876
879,1:?,2:human,,0.769
880,1:?,2:human,,0.71
881,1:?,1:bot,,0.757
882,1:?,2:human,,0.604
883,1:?,1:bot,,0.781
884,1:?,2:human,,0.835
885,1:?,1:bot,,0.867
886,1:?,1:bot,,0.938
887,1:?,1:bot,,0.743
888,1:?,1:bot,,0.711
889,1:?,1:bot,,0.7
890,1:?,1:bot,,0.903
891,1:?,1:bot,,0.664
892,1:?,2:human,,0.696
893,1:?,1:bot,,0.853
894,1:?,1:bot,,0.81
895,1:?,1:bot,,0.821
896,1:?,2:human,,0.623
897,1:?,1:bot,,0.708
898,1:?,1:bot,,0.656
899,1:?,1:bot,,0.794
900,1:?,2:human,,0.568
901,1:?,1:bot,,0.86
902,1:?,1:bot,,0.854
903,1:?,1:bot,,0.644
904,1:?,1:bot,,0.782
905,1:?,1:bot,,0.811
906,1:?,2:human,,0.671
907,1:?,2:human,,0.768
908,1:?,1:bot,,0.854
909,1:?,2:human,,0.606
910,1:?,2:human,,0.509
911,1:?,2:human,,0.7
912,1:?,2:human,,0.528
913,1:?,1:bot,,0.764
914,1:?,1:bot,,0.627
915,1:?,1:bot,,0.547
916,1:?,2:human,,0.56
917,1:?,2:human,,0.695
918,1:?,1:bot,,0.838
919,1:?,1:bot,,0.823
920,1:?,1:bot,,0.833
921,1:?,1:bot,,0.796
922,1:?,1:bot,,0.661
923,1:?,1:bot,,0.643
924,1:?,2:human,,0.535
925,1:?,1:bot,,0.504
926,1:?,1:bot,,0.894
927,1:?,1:bot,,0.875
928,1:?,1:bot,,0.847
929,1:?,1:bot,,0.742
930,1:?,1:bot,,0.675
931,1:?,1:bot,,0.643
932,1:?,1:bot,,0.521
933,1:?,2:human,,0.688
934,1:?,2:human,,0.746
935,1:?,2:human,,0.587
936,1:?,1:bot,,0.924
937,1:?,1:bot,,0.643
938,1:?,2:human,,0.682
939,1:?,1:bot,,0.643
940,1:?,1:bot,,0.803
941,1:?,1:bot,,0.826
942,1:?,1:bot,,0.881
943,1:?,1:bot,,0.909
944,1:?,1:bot,,0.891
945,1:?,2:human,,0.651
946,1:?,1:bot,,0.748
947,1:?,1:bot,,0.937
948,1:?,1:bot,,0.941
949,1:?,1:bot,,0.759
950,1:?,1:bot,,0.759
951,1:?,1:bot,,0.51
952,1:?,1:bot,,0.914
953,1:?,1:bot,,0.838
954,1:?,1:bot,,0.772
955,1:?,1:bot,,0.582
956,1:?,1:bot,,0.664
957,1:?,1:bot,,0.804
958,1:?,1:bot,,0.514
959,1:?,1:bot,,0.504
960,1:?,1:bot,,0.814
961,1:?,1:bot,,0.945
962,1:?,2:human,,0.545
963,1:?,2:human,,0.843
964,1:?,1:bot,,0.826
965,1:?,2:human,,0.531
966,1:?,1:bot,,0.708
967,1:?,1:bot,,0.671
968,1:?,2:human,,0.692
969,1:?,2:human,,0.817
970,1:?,2:human,,0.718
971,1:?,1:bot,,0.74
972,1:?,1:bot,,0.81
973,1:?,2:human,,0.516
974,1:?,1:bot,,0.741
975,1:?,1:bot,,0.876
976,1:?,1:bot,,0.87
977,1:?,1:bot,,0.504
978,1:?,2:human,,0.86
979,1:?,1:bot,,0.741
980,1:?,2:human,,0.865
981,1:?,1:bot,,0.817
982,1:?,2:human,,0.59
983,1:?,1:bot,,0.643
984,1:?,1:bot,,0.865
985,1:?,1:bot,,0.716
986,1:?,2:human,,0.848
987,1:?,2:human,,0.85
988,1:?,1:bot,,0.616
989,1:?,2:human,,0.647
990,1:?,2:human,,0.815
991,1:?,1:bot,,0.764
992,1:?,1:bot,,0.911
993,1:?,1:bot,,0.735
994,1:?,1:bot,,0.619
995,1:?,2:human,,0.528
996,1:?,2:human,,0.719
997,1:?,2:human,,0.813
998,1:?,2:human,,0.573
999,1:?,2:human,,0.57
1000,1:?,1:bot,,0.529
1001,1:?,1:bot,,0.897
1002,1:?,1:bot,,0.833
1003,1:?,1:bot,,0.798
1004,1:?,1:bot,,0.72
1005,1:?,1:bot,,0.8
1006,1:?,1:bot,,0.889
1007,1:?,2:human,,0.737
1008,1:?,1:bot,,0.836
1009,1:?,2:human,,0.632
1010,1:?,1:bot,,0.929
1011,1:?,1:bot,,0.778
1012,1:?,2:human,,0.642
1013,1:?,1:bot,,0.759
1014,1:?,1:bot,,0.545
1015,1:?,1:bot,,0.751
1016,1:?,1:bot,,0.743
1017,1:?,2:human,,0.605
1018,1:?,2:human,,0.592
1019,1:?,1:bot,,0.842
1020,1:?,2:human,,0.689
1021,1:?,2:human,,0.706
1022,1:?,2:human,,0.527
1023,1:?,1:bot,,0.816
1024,1:?,2:human,,0.74
1025,1:?,2:human,,0.696
1026,1:?,1:bot,,0.876
1027,1:?,2:human,,0.61
1028,1:?,1:bot,,0.81
1029,1:?,1:bot,,0.838
1030,1:?,2:human,,0.793
1031,1:?,2:human,,0.636
1032,1:?,2:human,,0.545
1033,1:?,2:human,,0.602
1034,1:?,1:bot,,0.76
1035,1:?,1:bot,,0.815
1036,1:?,1:bot,,0.51
1037,1:?,1:bot,,0.649
1038,1:?,1:bot,,0.643
1039,1:?,1:bot,,0.899
1040,1:?,2:human,,0.654
1041,1:?,1:bot,,0.813
1042,1:?,2:human,,0.589
1043,1:?,1:bot,,0.507
1044,1:?,1:bot,,0.586
1045,1:?,1:bot,,0.52
1046,1:?,1:bot,,0.85
1047,1:?,1:bot,,0.848
1048,1:?,1:bot,,0.723
1049,1:?,1:bot,,0.785
1050,1:?,1:bot,,0.504
1051,1:?,1:bot,,0.504
1052,1:?,2:human,,0.77
1053,1:?,1:bot,,0.842
1054,1:?,2:human,,0.868
1055,1:?,1:bot,,0.801
1056,1:?,1:bot,,0.547
1057,1:?,2:human,,0.676
1058,1:?,1:bot,,0.728
1059,1:?,1:bot,,0.592
1060,1:?,1:bot,,0.833
1061,1:?,1:bot,,0.771
1062,1:?,2:human,,0.673
1063,1:?,1:bot,,0.862
1064,1:?,2:human,,0.841
1065,1:?,2:human,,0.696
1066,1:?,1:bot,,0.847
1067,1:?,1:bot,,0.636
1068,1:?,1:bot,,0.805
1069,1:?,2:human,,0.612
1070,1:?,1:bot,,0.787
1071,1:?,2:human,,0.712
1072,1:?,2:human,,0.788
1073,1:?,1:bot,,0.859
1074,1:?,1:bot,,0.622
1075,1:?,1:bot,,0.639
1076,1:?,1:bot,,0.8
1077,1:?,1:bot,,0.82
1078,1:?,1:bot,,0.868
1079,1:?,2:human,,0.658
1080,1:?,1:bot,,0.889
1081,1:?,1:bot,,0.792
1082,1:?,2:human,,0.515
1083,1:?,1:bot,,0.843
1084,1:?,1:bot,,0.913
1085,1:?,1:bot,,0.821
1086,1:?,1:bot,,0.643
1087,1:?,1:bot,,0.833
1088,1:?,1:bot,,0.526
1089,1:?,1:bot,,0.706
1090,1:?,1:bot,,0.552
1091,1:?,1:bot,,0.882
1092,1:?,1:bot,,0.857
1093,1:?,1:bot,,0.84
1094,1:?,1:bot,,0.862
1095,1:?,1:bot,,0.706
1096,1:?,1:bot,,0.836
1097,1:?,1:bot,,0.766
1098,1:?,1:bot,,0.816
1099,1:?,1:bot,,0.879
1100,1:?,1:bot,,0.821
1101,1:?,1:bot,,0.718
1102,1:?,1:bot,,0.782
1103,1:?,1:bot,,0.887
1104,1:?,1:bot,,0.643
1105,1:?,1:bot,,0.886
1106,1:?,1:bot,,0.735
1107,1:?,1:bot,,0.885
1108,1:?,1:bot,,0.69
1109,1:?,2:human,,0.547
1110,1:?,1:bot,,0.699
1111,1:?,1:bot,,0.778
1112,1:?,1:bot,,0.73
1113,1:?,1:bot,,0.914
1114,1:?,1:bot,,0.816
1115,1:?,2:human,,0.69
1116,1:?,1:bot,,0.844
1117,1:?,1:bot,,0.646
1118,1:?,1:bot,,0.646
1119,1:?,1:bot,,0.707
1120,1:?,1:bot,,0.81
1121,1:?,1:bot,,0.873
1122,1:?,1:bot,,0.635
1123,1:?,2:human,,0.851
1124,1:?,1:bot,,0.783
1125,1:?,1:bot,,0.876
1126,1:?,2:human,,0.564
1127,1:?,1:bot,,0.761
1128,1:?,2:human,,0.779
1129,1:?,2:human,,0.513
1130,1:?,2:human,,0.628
1131,1:?,1:bot,,0.774
1132,1:?,1:bot,,0.766
1133,1:?,2:human,,0.71
1134,1:?,1:bot,,0.876
1135,1:?,2:human,,0.562
1136,1:?,1:bot,,0.808
1137,1:?,2:human,,0.53
1138,1:?,1:bot,,0.574
1139,1:?,1:bot,,0.614
1140,1:?,1:bot,,0.745
1141,1:?,1:bot,,0.788
1142,1:?,1:bot,,0.876
1143,1:?,1:bot,,0.545
1144,1:?,2:human,,0.806
1145,1:?,2:human,,0.847
1146,1:?,1:bot,,0.876
1147,1:?,1:bot,,0.89
1148,1:?,2:human,,0.685
1149,1:?,1:bot,,0.79
1150,1:?,1:bot,,0.847
1151,1:?,2:human,,0.578
1152,1:?,1:bot,,0.75
1153,1:?,1:bot,,0.872
1154,1:?,1:bot,,0.774
1155,1:?,1:bot,,0.79
1156,1:?,1:bot,,0.775
1157,1:?,1:bot,,0.718
1158,1:?,2:human,,0.668
1159,1:?,1:bot,,0.906
1160,1:?,2:human,,0.854
1161,1:?,2:human,,0.712
1162,1:?,1:bot,,0.8
1163,1:?,1:bot,,0.615
1164,1:?,1:bot,,0.573
1165,1:?,1:bot,,0.83
1166,1:?,1:bot,,0.897
1167,1:?,2:human,,0.674
1168,1:?,1:bot,,0.949
1169,1:?,1:bot,,0.869
1170,1:?,1:bot,,0.784
1171,1:?,2:human,,0.633
1172,1:?,1:bot,,0.745
1173,1:?,1:bot,,0.801
1174,1:?,1:bot,,0.771
1175,1:?,1:bot,,0.722
1176,1:?,2:human,,0.531
1177,1:?,1:bot,,0.817
1178,1:?,1:bot,,0.863
1179,1:?,2:human,,0.794
1180,1:?,1:bot,,0.7
1181,1:?,2:human,,0.571
1182,1:?,2:human,,0.816
1183,1:?,1:bot,,0.579
1184,1:?,1:bot,,0.801
1185,1:?,1:bot,,0.688
1186,1:?,2:human,,0.764
1187,1:?,1:bot,,0.842
1188,1:?,1:bot,,0.832
1189,1:?,1:bot,,0.929
1190,1:?,1:bot,,0.617
1191,1:?,1:bot,,0.518
1192,1:?,2:human,,0.511
1193,1:?,1:bot,,0.537
1194,1:?,1:bot,,0.649
1195,1:?,1:bot,,0.753
1196,1:?,1:bot,,0.955
1197,1:?,1:bot,,0.733
1198,1:?,2:human,,0.755
1199,1:?,1:bot,,0.673
1200,1:?,1:bot,,0.876
1201,1:?,1:bot,,0.808
1202,1:?,1:bot,,0.643
1203,1:?,1:bot,,0.876
1204,1:?,2:human,,0.776
1205,1:?,1:bot,,0.84
1206,1:?,1:bot,,0.684
1207,1:?,1:bot,,0.877
1208,1:?,1:bot,,0.861
1209,1:?,1:bot,,0.855
1210,1:?,2:human,,0.545
1211,1:?,1:bot,,0.906
1212,1:?,1:bot,,0.664
1213,1:?,1:bot,,0.506
1214,1:?,1:bot,,0.876
1215,1:?,2:human,,0.719
1216,1:?,2:human,,0.608
1217,1:?,1:bot,,0.761
1218,1:?,1:bot,,0.679
1219,1:?,2:human,,0.562
1220,1:?,1:bot,,0.743
1221,1:?,1:bot,,0.738
1222,1:?,1:bot,,0.504
1223,1:?,1:bot,,0.769
1224,1:?,1:bot,,0.557
1225,1:?,1:bot,,0.87
1226,1:?,1:bot,,0.876
1227,1:?,1:bot,,0.832
1228,1:?,1:bot,,0.66
1229,1:?,1:bot,,0.868
1230,1:?,1:bot,,0.504
1231,1:?,1:bot,,0.853
1232,1:?,1:bot,,0.719
1233,1:?,2:human,,0.566
1234,1:?,1:bot,,0.724
1235,1:?,1:bot,,0.862
1236,1:?,1:bot,,0.783
1237,1:?,1:bot,,0.671
1238,1:?,1:bot,,0.702
1239,1:?,1:bot,,0.651
1240,1:?,1:bot,,0.714
1241,1:?,1:bot,,0.905
1242,1:?,2:human,,0.648
1243,1:?,1:bot,,0.845
1244,1:?,1:bot,,0.808
1245,1:?,1:bot,,0.574
1246,1:?,1:bot,,0.821
1247,1:?,2:human,,0.76
1248,1:?,1:bot,,0.541
1249,1:?,1:bot,,0.592
1250,1:?,1:bot,,0.789
1251,1:?,2:human,,0.531
1252,1:?,1:bot,,0.643
1253,1:?,1:bot,,0.542
1254,1:?,2:human,,0.816
1255,1:?,1:bot,,0.666
1256,1:?,1:bot,,0.762
1257,1:?,2:human,,0.527
1258,1:?,2:human,,0.706
1259,1:?,2:human,,0.688
1260,1:?,2:human,,0.663
1261,1:?,2:human,,0.588
1262,1:?,1:bot,,0.598
1263,1:?,1:bot,,0.876
1264,1:?,1:bot,,0.876
1265,1:?,1:bot,,0.642
1266,1:?,1:bot,,0.889
1267,1:?,1:bot,,0.721
1268,1:?,2:human,,0.776
1269,1:?,1:bot,,0.706
1270,1:?,1:bot,,0.638
1271,1:?,1:bot,,0.875
1272,1:?,1:bot,,0.911
1273,1:?,2:human,,0.509
1274,1:?,1:bot,,0.818
1275,1:?,1:bot,,0.89
1276,1:?,1:bot,,0.874
1277,1:?,1:bot,,0.698
1278,1:?,1:bot,,0.575
1279,1:?,1:bot,,0.738
1280,1:?,1:bot,,0.89
1281,1:?,2:human,,0.501
1282,1:?,1:bot,,0.854
1283,1:?,2:human,,0.777
1284,1:?,1:bot,,0.829
1285,1:?,1:bot,,0.575
1286,1:?,1:bot,,0.774
1287,1:?,1:bot,,0.598
1288,1:?,2:human,,0.528
1289,1:?,1:bot,,0.662
1290,1:?,1:bot,,0.884
1291,1:?,1:bot,,0.851
1292,1:?,1:bot,,0.719
1293,1:?,1:bot,,0.826
1294,1:?,1:bot,,0.762
1295,1:?,2:human,,0.638
1296,1:?,1:bot,,0.543
1297,1:?,2:human,,0.519
1298,1:?,2:human,,0.564
1299,1:?,1:bot,,0.877
1300,1:?,1:bot,,0.601
1301,1:?,1:bot,,0.652
1302,1:?,2:human,,0.583
1303,1:?,2:human,,0.641
1304,1:?,1:bot,,0.736
1305,1:?,1:bot,,0.589
1306,1:?,1:bot,,0.859
1307,1:?,1:bot,,0.501
1308,1:?,1:bot,,0.544
1309,1:?,1:bot,,0.847
1310,1:?,1:bot,,0.837
1311,1:?,2:human,,0.831
1312,1:?,1:bot,,0.725
1313,1:?,1:bot,,0.672
1314,1:?,1:bot,,0.753
1315,1:?,1:bot,,0.585
1316,1:?,1:bot,,0.757
1317,1:?,1:bot,,0.719
1318,1:?,1:bot,,0.577
1319,1:?,1:bot,,0.622
1320,1:?,1:bot,,0.626
1321,1:?,1:bot,,0.855
1322,1:?,2:human,,0.598
1323,1:?,1:bot,,0.849
1324,1:?,2:human,,0.642
1325,1:?,2:human,,0.703
1326,1:?,1:bot,,0.667
1327,1:?,1:bot,,0.563
1328,1:?,1:bot,,0.619
1329,1:?,1:bot,,0.888
1330,1:?,1:bot,,0.855
1331,1:?,1:bot,,0.938
1332,1:?,1:bot,,0.826
1333,1:?,1:bot,,0.878
1334,1:?,1:bot,,0.856
1335,1:?,2:human,,0.514
1336,1:?,1:bot,,0.838
1337,1:?,1:bot,,0.649
1338,1:?,1:bot,,0.762
1339,1:?,1:bot,,0.688
1340,1:?,1:bot,,0.643
1341,1:?,1:bot,,0.824
1342,1:?,1:bot,,0.835
1343,1:?,1:bot,,0.893
1344,1:?,1:bot,,0.54
1345,1:?,1:bot,,0.723
1346,1:?,2:human,,0.788
1347,1:?,1:bot,,0.787
1348,1:?,1:bot,,0.77
1349,1:?,1:bot,,0.835
1350,1:?,1:bot,,0.608
1351,1:?,1:bot,,0.751
1352,1:?,1:bot,,0.726
1353,1:?,2:human,,0.785
1354,1:?,1:bot,,0.553
1355,1:?,2:human,,0.682
1356,1:?,1:bot,,0.849
1357,1:?,1:bot,,0.766
1358,1:?,2:human,,0.524
1359,1:?,2:human,,0.735
1360,1:?,2:human,,0.783
1361,1:?,1:bot,,0.664
1362,1:?,1:bot,,0.689
1363,1:?,1:bot,,0.87
1364,1:?,2:human,,0.615
1365,1:?,1:bot,,0.905
1366,1:?,1:bot,,0.76
1367,1:?,1:bot,,0.885
1368,1:?,1:bot,,0.868
1369,1:?,1:bot,,0.623
1370,1:?,2:human,,0.671
1371,1:?,1:bot,,0.758
1372,1:?,2:human,,0.678
1373,1:?,2:human,,0.531
1374,1:?,1:bot,,0.895
1375,1:?,1:bot,,0.876
1376,1:?,1:bot,,0.637
1377,1:?,1:bot,,0.599
1378,1:?,1:bot,,0.705
1379,1:?,1:bot,,0.868
1380,1:?,2:human,,0.731
1381,1:?,1:bot,,0.735
1382,1:?,1:bot,,0.856
1383,1:?,1:bot,,0.671
1384,1:?,1:bot,,0.814
1385,1:?,2:human,,0.616
1386,1:?,2:human,,0.675
1387,1:?,2:human,,0.566
1388,1:?,1:bot,,0.726
1389,1:?,1:bot,,0.827
1390,1:?,1:bot,,0.801
1391,1:?,1:bot,,0.63
1392,1:?,1:bot,,0.869
1393,1:?,1:bot,,0.639
1394,1:?,1:bot,,0.745
1395,1:?,1:bot,,0.612
1396,1:?,1:bot,,0.558
1397,1:?,1:bot,,0.88
1398,1:?,2:human,,0.642
1399,1:?,1:bot,,0.562
1400,1:?,1:bot,,0.54
1401,1:?,1:bot,,0.506
1402,1:?,1:bot,,0.55
1403,1:?,1:bot,,0.792
1404,1:?,2:human,,0.587
1405,1:?,2:human,,0.724
1406,1:?,1:bot,,0.76
1407,1:?,1:bot,,0.796
1408,1:?,1:bot,,0.88
1409,1:?,1:bot,,0.825
1410,1:?,1:bot,,0.955
1411,1:?,1:bot,,0.88
1412,1:?,1:bot,,0.588
1413,1:?,1:bot,,0.806
1414,1:?,2:human,,0.617
1415,1:?,1:bot,,0.514
1416,1:?,2:human,,0.612
1417,1:?,1:bot,,0.881
1418,1:?,1:bot,,0.657
1419,1:?,1:bot,,0.796
1420,1:?,1:bot,,0.763
1421,1:?,1:bot,,0.855
1422,1:?,1:bot,,0.664
1423,1:?,2:human,,0.841
1424,1:?,1:bot,,0.558
1425,1:?,1:bot,,0.635
1426,1:?,1:bot,,0.736
1427,1:?,1:bot,,0.78
1428,1:?,2:human,,0.764
1429,1:?,1:bot,,0.889
1430,1:?,1:bot,,0.813
1431,1:?,2:human,,0.816
1432,1:?,1:bot,,0.81
1433,1:?,1:bot,,0.827
1434,1:?,1:bot,,0.646
1435,1:?,1:bot,,0.75
1436,1:?,1:bot,,0.846
1437,1:?,1:bot,,0.673
1438,1:?,1:bot,,0.643
1439,1:?,1:bot,,0.583
1440,1:?,1:bot,,0.81
1441,1:?,1:bot,,0.783
1442,1:?,2:human,,0.589
1443,1:?,2:human,,0.578
1444,1:?,2:human,,0.797
1445,1:?,1:bot,,0.834
1446,1:?,2:human,,0.763
1447,1:?,1:bot,,0.886
1448,1:?,1:bot,,0.807
1449,1:?,1:bot,,0.876
1450,1:?,2:human,,0.717
1451,1:?,1:bot,,0.667
1452,1:?,2:human,,0.573
1453,1:?,1:bot,,0.786
1454,1:?,1:bot,,0.868
1455,1:?,1:bot,,0.743
1456,1:?,1:bot,,0.82
1457,1:?,1:bot,,0.884
1458,1:?,2:human,,0.513
1459,1:?,1:bot,,0.617
1460,1:?,1:bot,,0.843
1461,1:?,1:bot,,0.888
1462,1:?,1:bot,,0.837
1463,1:?,2:human,,0.827
1464,1:?,1:bot,,0.674
1465,1:?,1:bot,,0.815
1466,1:?,1:bot,,0.891
1467,1:?,2:human,,0.815
1468,1:?,1:bot,,0.849
1469,1:?,1:bot,,0.855
1470,1:?,1:bot,,0.804
1471,1:?,1:bot,,0.811
1472,1:?,1:bot,,0.874
1473,1:?,1:bot,,0.57
1474,1:?,1:bot,,0.697
1475,1:?,1:bot,,0.795
1476,1:?,1:bot,,0.845
1477,1:?,1:bot,,0.838
1478,1:?,2:human,,0.815
1479,1:?,1:bot,,0.643
1480,1:?,1:bot,,0.538
1481,1:?,1:bot,,0.548
1482,1:?,1:bot,,0.871
1483,1:?,1:bot,,0.871
1484,1:?,1:bot,,0.899
1485,1:?,2:human,,0.6
1486,1:?,2:human,,0.66
1487,1:?,1:bot,,0.796
1488,1:?,1:bot,,0.554
1489,1:?,1:bot,,0.659
1490,1:?,1:bot,,0.643
1491,1:?,2:human,,0.664
1492,1:?,2:human,,0.714
1493,1:?,1:bot,,0.643
1494,1:?,2:human,,0.888
1495,1:?,2:human,,0.526
1496,1:?,2:human,,0.877
1497,1:?,1:bot,,0.875
1498,1:?,1:bot,,0.524
1499,1:?,1:bot,,0.784
1500,1:?,1:bot,,0.861

=== Evaluation on test set ===

Time taken to test model on supplied test set: 0.16 seconds

=== Summary ===

Total Number of Instances                0     
Ignored Class Unknown Instances               1500     

=== Detailed Accuracy By Class ===

                 TP Rate  FP Rate  Precision  Recall   F-Measure  MCC      ROC Area  PRC Area  Class
                 ?        ?        ?          ?        ?          ?        ?         ?         bot
                 ?        ?        ?          ?        ?          ?        ?         ?         human
Weighted Avg.    ?        ?        ?          ?        ?          ?        ?         ?         

=== Confusion Matrix ===

 a b   <-- classified as
 0 0 | a = bot
 0 0 | b = human

