=== Run information ===

Scheme:       weka.classifiers.trees.RandomForest -P 100 -attribute-importance -I 250 -num-slots 16 -K 0 -M 1.0 -V 0.001 -S 19 -num-decimal-places 16
Relation:     ContrastPatternClassifier_SentimentAnalysis_Emotion_train
Instances:    3000
Attributes:   11
              class
              score_tag
              agreement
              subjectivity
              confidence
              irony
              joy
              surprise
              fear
              sadness
              anger
Test mode:    user supplied test set:  size unknown (reading incrementally)

=== Classifier model (full training set) ===

RandomForest

Bagging with 250 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 19 -do-not-check-capabilities -num-decimal-places 16

Attribute importance based on average impurity decrease (and number of nodes using that attribute)

0.3997512755988553 (  4214)  subjectivity
0.3907636364753932 ( 30693)  joy
0.363326891947063 (  1301)  agreement
0.3587590889850015 ( 26703)  surprise
0.3461244700043812 (  3892)  confidence
0.3330814523451011 ( 24241)  fear
0.3052392750487787 ( 22408)  sadness
0.2782586782824039 ( 21117)  anger
0.272291639893909 (   231)  irony
0.2598457845136093 (  2971)  score_tag


Time taken to build model: 0.39 seconds

=== Predictions on test set ===

inst#,actual,predicted,error,prediction
812,1:?,1:bot,,0.724
813,1:?,1:bot,,0.664
814,1:?,2:human,,0.535
815,1:?,2:human,,0.555
816,1:?,2:human,,0.668
817,1:?,1:bot,,0.836
818,1:?,2:human,,0.684
819,1:?,1:bot,,0.776
820,1:?,1:bot,,0.688
821,1:?,1:bot,,0.733
822,1:?,1:bot,,0.764
823,1:?,1:bot,,0.583
824,1:?,1:bot,,0.636
825,1:?,1:bot,,0.582
826,1:?,1:bot,,0.614
827,1:?,2:human,,0.584
828,1:?,1:bot,,0.744
829,1:?,1:bot,,0.779
830,1:?,1:bot,,0.807
831,1:?,1:bot,,0.752
832,1:?,2:human,,0.509
833,1:?,2:human,,0.525
834,1:?,2:human,,0.596
835,1:?,2:human,,0.52
836,1:?,1:bot,,0.588
837,1:?,1:bot,,0.808
838,1:?,2:human,,0.534
839,1:?,2:human,,0.741
840,1:?,1:bot,,0.596
841,1:?,1:bot,,0.783
842,1:?,1:bot,,0.708
843,1:?,1:bot,,0.613
844,1:?,1:bot,,0.588
845,1:?,1:bot,,0.67
846,1:?,1:bot,,0.642
847,1:?,1:bot,,0.521
848,1:?,1:bot,,0.756
849,1:?,1:bot,,0.579
850,1:?,1:bot,,0.518
851,1:?,2:human,,0.593
852,1:?,1:bot,,0.736
853,1:?,1:bot,,0.771
854,1:?,1:bot,,0.959
855,1:?,1:bot,,0.677
856,1:?,1:bot,,0.86
857,1:?,1:bot,,0.656
858,1:?,2:human,,0.534
859,1:?,2:human,,0.567
860,1:?,1:bot,,0.916
861,1:?,1:bot,,0.765
862,1:?,2:human,,0.596
863,1:?,1:bot,,0.544
864,1:?,1:bot,,0.541
865,1:?,1:bot,,0.732
866,1:?,1:bot,,0.765
867,1:?,1:bot,,0.572
868,1:?,1:bot,,0.917
869,1:?,2:human,,0.681
870,1:?,1:bot,,0.704
871,1:?,1:bot,,0.575
872,1:?,1:bot,,0.516
873,1:?,1:bot,,0.703
874,1:?,1:bot,,0.7
875,1:?,1:bot,,0.62
876,1:?,1:bot,,0.7
877,1:?,1:bot,,0.501
878,1:?,1:bot,,0.917
879,1:?,2:human,,0.65
880,1:?,2:human,,0.568
881,1:?,1:bot,,0.608
882,1:?,1:bot,,0.772
883,1:?,1:bot,,0.728
884,1:?,1:bot,,0.575
885,1:?,1:bot,,0.572
886,1:?,1:bot,,0.859
887,1:?,1:bot,,0.76
888,1:?,1:bot,,0.848
889,1:?,1:bot,,0.544
890,1:?,1:bot,,0.794
891,1:?,1:bot,,0.865
892,1:?,2:human,,0.539
893,1:?,1:bot,,0.559
894,1:?,1:bot,,0.503
895,1:?,1:bot,,0.824
896,1:?,1:bot,,0.521
897,1:?,1:bot,,0.832
898,1:?,1:bot,,0.506
899,1:?,1:bot,,0.94
900,1:?,1:bot,,0.768
901,1:?,1:bot,,0.811
902,1:?,1:bot,,0.604
903,1:?,1:bot,,0.868
904,1:?,1:bot,,0.713
905,1:?,2:human,,0.53
906,1:?,2:human,,0.537
907,1:?,1:bot,,0.72
908,1:?,1:bot,,0.736
909,1:?,2:human,,0.54
910,1:?,1:bot,,0.752
911,1:?,1:bot,,0.8
912,1:?,1:bot,,0.648
913,1:?,1:bot,,0.653
914,1:?,1:bot,,0.7
915,1:?,2:human,,0.681
916,1:?,1:bot,,0.536
917,1:?,1:bot,,0.648
918,1:?,1:bot,,0.86
919,1:?,1:bot,,0.556
920,1:?,1:bot,,0.812
921,1:?,1:bot,,0.508
922,1:?,1:bot,,0.7
923,1:?,1:bot,,0.579
924,1:?,1:bot,,0.547
925,1:?,1:bot,,0.696
926,1:?,1:bot,,0.682
927,1:?,1:bot,,0.912
928,1:?,1:bot,,0.94
929,1:?,1:bot,,0.732
930,1:?,2:human,,0.54
931,1:?,1:bot,,0.579
932,1:?,1:bot,,0.53
933,1:?,1:bot,,0.58
934,1:?,2:human,,0.843
935,1:?,2:human,,0.564
936,1:?,1:bot,,0.861
937,1:?,1:bot,,0.579
938,1:?,1:bot,,0.537
939,1:?,1:bot,,0.579
940,1:?,1:bot,,0.583
941,1:?,1:bot,,0.712
942,1:?,1:bot,,0.636
943,1:?,1:bot,,0.904
944,1:?,1:bot,,0.624
945,1:?,2:human,,0.655
946,1:?,1:bot,,0.819
947,1:?,1:bot,,0.872
948,1:?,1:bot,,0.656
949,1:?,1:bot,,0.792
950,1:?,1:bot,,0.61
951,1:?,1:bot,,0.555
952,1:?,1:bot,,0.79
953,1:?,1:bot,,0.556
954,1:?,1:bot,,0.831
955,1:?,1:bot,,0.557
956,1:?,1:bot,,0.716
957,1:?,1:bot,,0.716
958,1:?,1:bot,,0.764
959,1:?,1:bot,,0.696
960,1:?,1:bot,,0.704
961,1:?,1:bot,,0.88
962,1:?,1:bot,,0.637
963,1:?,2:human,,0.555
964,1:?,1:bot,,0.672
965,1:?,1:bot,,0.805
966,1:?,1:bot,,0.512
967,1:?,1:bot,,0.844
968,1:?,2:human,,0.618
969,1:?,2:human,,0.8
970,1:?,1:bot,,0.848
971,1:?,1:bot,,0.888
972,1:?,1:bot,,0.811
973,1:?,1:bot,,0.72
974,1:?,1:bot,,0.804
975,1:?,1:bot,,0.917
976,1:?,1:bot,,0.772
977,1:?,1:bot,,0.696
978,1:?,2:human,,0.596
979,1:?,1:bot,,0.652
980,1:?,2:human,,0.802
981,1:?,1:bot,,0.79
982,1:?,2:human,,0.739
983,1:?,1:bot,,0.579
984,1:?,1:bot,,0.573
985,1:?,2:human,,0.501
986,1:?,2:human,,0.51
987,1:?,2:human,,0.511
988,1:?,2:human,,0.644
989,1:?,2:human,,0.524
990,1:?,2:human,,0.534
991,1:?,1:bot,,0.504
992,1:?,1:bot,,0.713
993,1:?,1:bot,,0.765
994,1:?,1:bot,,0.916
995,1:?,1:bot,,0.501
996,1:?,2:human,,0.593
997,1:?,2:human,,0.819
998,1:?,1:bot,,0.689
999,1:?,1:bot,,0.576
1000,1:?,1:bot,,0.712
1001,1:?,1:bot,,0.788
1002,1:?,1:bot,,0.608
1003,1:?,1:bot,,0.548
1004,1:?,1:bot,,0.548
1005,1:?,1:bot,,0.68
1006,1:?,1:bot,,0.76
1007,1:?,1:bot,,0.658
1008,1:?,2:human,,0.529
1009,1:?,1:bot,,0.86
1010,1:?,1:bot,,0.858
1011,1:?,2:human,,0.62
1012,1:?,1:bot,,0.6
1013,1:?,1:bot,,0.5
1014,1:?,1:bot,,0.831
1015,1:?,1:bot,,0.596
1016,1:?,1:bot,,0.701
1017,1:?,1:bot,,0.728
1018,1:?,1:bot,,0.692
1019,1:?,1:bot,,0.656
1020,1:?,1:bot,,0.668
1021,1:?,2:human,,0.547
1022,1:?,1:bot,,0.708
1023,1:?,1:bot,,0.739
1024,1:?,1:bot,,0.644
1025,1:?,2:human,,0.513
1026,1:?,1:bot,,0.917
1027,1:?,1:bot,,0.592
1028,1:?,1:bot,,0.808
1029,1:?,1:bot,,0.652
1030,1:?,2:human,,0.548
1031,1:?,1:bot,,0.516
1032,1:?,1:bot,,0.788
1033,1:?,1:bot,,0.656
1034,1:?,1:bot,,0.596
1035,1:?,1:bot,,0.564
1036,1:?,1:bot,,0.769
1037,1:?,1:bot,,0.66
1038,1:?,1:bot,,0.579
1039,1:?,1:bot,,0.736
1040,1:?,2:human,,0.536
1041,1:?,1:bot,,0.548
1042,1:?,2:human,,0.64
1043,1:?,1:bot,,0.692
1044,1:?,1:bot,,0.632
1045,1:?,1:bot,,0.94
1046,1:?,1:bot,,0.684
1047,1:?,1:bot,,0.859
1048,1:?,1:bot,,0.668
1049,1:?,1:bot,,0.696
1050,1:?,1:bot,,0.696
1051,1:?,1:bot,,0.68
1052,1:?,1:bot,,0.536
1053,1:?,1:bot,,0.723
1054,1:?,2:human,,0.656
1055,1:?,1:bot,,0.62
1056,1:?,1:bot,,0.542
1057,1:?,2:human,,0.626
1058,1:?,1:bot,,0.546
1059,1:?,1:bot,,0.741
1060,1:?,1:bot,,0.608
1061,1:?,1:bot,,0.672
1062,1:?,1:bot,,0.555
1063,1:?,1:bot,,0.756
1064,1:?,2:human,,0.764
1065,1:?,1:bot,,0.662
1066,1:?,1:bot,,0.796
1067,1:?,1:bot,,0.576
1068,1:?,1:bot,,0.628
1069,1:?,1:bot,,0.636
1070,1:?,1:bot,,0.652
1071,1:?,1:bot,,0.675
1072,1:?,2:human,,0.828
1073,1:?,1:bot,,0.872
1074,1:?,1:bot,,0.668
1075,1:?,2:human,,0.524
1076,1:?,2:human,,0.606
1077,1:?,1:bot,,0.548
1078,1:?,1:bot,,0.86
1079,1:?,2:human,,0.516
1080,1:?,1:bot,,0.644
1081,1:?,1:bot,,0.592
1082,1:?,2:human,,0.619
1083,1:?,1:bot,,0.9
1084,1:?,1:bot,,0.834
1085,1:?,1:bot,,0.66
1086,1:?,2:human,,0.592
1087,1:?,1:bot,,0.52
1088,1:?,2:human,,0.643
1089,1:?,2:human,,0.661
1090,1:?,1:bot,,0.616
1091,1:?,1:bot,,0.628
1092,1:?,1:bot,,0.584
1093,1:?,1:bot,,0.703
1094,1:?,1:bot,,0.692
1095,1:?,2:human,,0.54
1096,1:?,1:bot,,0.8
1097,1:?,1:bot,,0.864
1098,1:?,1:bot,,0.815
1099,1:?,1:bot,,0.836
1100,1:?,1:bot,,0.664
1101,1:?,1:bot,,0.616
1102,1:?,1:bot,,0.713
1103,1:?,1:bot,,0.733
1104,1:?,1:bot,,0.579
1105,1:?,1:bot,,0.829
1106,1:?,1:bot,,0.765
1107,1:?,1:bot,,0.7
1108,1:?,1:bot,,0.672
1109,1:?,1:bot,,0.852
1110,1:?,1:bot,,0.503
1111,1:?,1:bot,,0.82
1112,1:?,2:human,,0.544
1113,1:?,1:bot,,0.618
1114,1:?,1:bot,,0.744
1115,1:?,1:bot,,0.689
1116,1:?,1:bot,,0.808
1117,1:?,2:human,,0.622
1118,1:?,2:human,,0.58
1119,1:?,2:human,,0.622
1120,1:?,1:bot,,0.503
1121,1:?,1:bot,,0.736
1122,1:?,1:bot,,0.597
1123,1:?,2:human,,0.531
1124,1:?,1:bot,,0.688
1125,1:?,1:bot,,0.917
1126,1:?,1:bot,,0.724
1127,1:?,1:bot,,0.896
1128,1:?,2:human,,0.569
1129,1:?,1:bot,,0.792
1130,1:?,1:bot,,0.551
1131,1:?,1:bot,,0.714
1132,1:?,1:bot,,0.648
1133,1:?,1:bot,,0.557
1134,1:?,1:bot,,0.684
1135,1:?,1:bot,,0.52
1136,1:?,1:bot,,0.628
1137,1:?,1:bot,,0.58
1138,1:?,1:bot,,0.733
1139,1:?,2:human,,0.564
1140,1:?,1:bot,,0.668
1141,1:?,1:bot,,0.628
1142,1:?,1:bot,,0.917
1143,1:?,2:human,,0.526
1144,1:?,2:human,,0.783
1145,1:?,2:human,,0.855
1146,1:?,1:bot,,0.917
1147,1:?,1:bot,,0.811
1148,1:?,1:bot,,0.573
1149,1:?,1:bot,,0.657
1150,1:?,1:bot,,0.696
1151,1:?,1:bot,,0.732
1152,1:?,2:human,,0.582
1153,1:?,1:bot,,0.751
1154,1:?,1:bot,,0.884
1155,1:?,1:bot,,0.784
1156,1:?,1:bot,,0.54
1157,1:?,1:bot,,0.718
1158,1:?,2:human,,0.684
1159,1:?,1:bot,,0.812
1160,1:?,2:human,,0.694
1161,1:?,2:human,,0.576
1162,1:?,1:bot,,0.7
1163,1:?,1:bot,,0.515
1164,1:?,1:bot,,0.656
1165,1:?,1:bot,,0.8
1166,1:?,1:bot,,0.804
1167,1:?,2:human,,0.616
1168,1:?,1:bot,,0.984
1169,1:?,1:bot,,0.628
1170,1:?,1:bot,,0.508
1171,1:?,1:bot,,0.54
1172,1:?,1:bot,,0.632
1173,1:?,2:human,,0.572
1174,1:?,1:bot,,0.508
1175,1:?,1:bot,,0.641
1176,1:?,2:human,,0.578
1177,1:?,1:bot,,0.79
1178,1:?,1:bot,,0.62
1179,1:?,2:human,,0.707
1180,1:?,2:human,,0.52
1181,1:?,1:bot,,0.632
1182,1:?,1:bot,,0.573
1183,1:?,1:bot,,0.676
1184,1:?,1:bot,,0.578
1185,1:?,1:bot,,0.792
1186,1:?,2:human,,0.593
1187,1:?,1:bot,,0.568
1188,1:?,1:bot,,0.675
1189,1:?,1:bot,,0.883
1190,1:?,2:human,,0.617
1191,1:?,1:bot,,0.888
1192,1:?,1:bot,,0.804
1193,1:?,1:bot,,0.868
1194,1:?,1:bot,,0.665
1195,1:?,1:bot,,0.536
1196,1:?,1:bot,,1
1197,1:?,1:bot,,0.656
1198,1:?,1:bot,,0.513
1199,1:?,1:bot,,0.967
1200,1:?,1:bot,,0.917
1201,1:?,1:bot,,0.872
1202,1:?,1:bot,,0.579
1203,1:?,1:bot,,0.917
1204,1:?,1:bot,,0.544
1205,1:?,2:human,,0.576
1206,1:?,1:bot,,0.684
1207,1:?,1:bot,,0.861
1208,1:?,1:bot,,0.669
1209,1:?,1:bot,,0.668
1210,1:?,1:bot,,0.698
1211,1:?,1:bot,,0.972
1212,1:?,1:bot,,0.706
1213,1:?,1:bot,,0.71
1214,1:?,1:bot,,0.917
1215,1:?,2:human,,0.522
1216,1:?,1:bot,,0.532
1217,1:?,2:human,,0.56
1218,1:?,1:bot,,0.806
1219,1:?,1:bot,,0.52
1220,1:?,1:bot,,0.665
1221,1:?,1:bot,,0.572
1222,1:?,1:bot,,0.696
1223,1:?,1:bot,,0.796
1224,1:?,1:bot,,0.751
1225,1:?,1:bot,,0.728
1226,1:?,1:bot,,0.917
1227,1:?,1:bot,,0.768
1228,1:?,1:bot,,0.738
1229,1:?,1:bot,,0.637
1230,1:?,1:bot,,0.696
1231,1:?,1:bot,,0.98
1232,1:?,1:bot,,0.672
1233,1:?,2:human,,0.589
1234,1:?,1:bot,,0.582
1235,1:?,1:bot,,0.823
1236,1:?,1:bot,,0.744
1237,1:?,1:bot,,0.668
1238,1:?,1:bot,,0.529
1239,1:?,1:bot,,0.796
1240,1:?,1:bot,,0.62
1241,1:?,1:bot,,0.824
1242,1:?,1:bot,,0.605
1243,1:?,1:bot,,0.944
1244,1:?,1:bot,,0.664
1245,1:?,1:bot,,0.733
1246,1:?,1:bot,,0.544
1247,1:?,1:bot,,0.603
1248,1:?,1:bot,,0.736
1249,1:?,1:bot,,0.795
1250,1:?,1:bot,,0.692
1251,1:?,1:bot,,0.748
1252,1:?,1:bot,,0.579
1253,1:?,1:bot,,0.756
1254,1:?,2:human,,0.91
1255,1:?,1:bot,,0.708
1256,1:?,1:bot,,0.788
1257,1:?,1:bot,,0.832
1258,1:?,2:human,,0.569
1259,1:?,2:human,,0.964
1260,1:?,2:human,,0.511
1261,1:?,1:bot,,0.884
1262,1:?,1:bot,,0.898
1263,1:?,1:bot,,0.917
1264,1:?,1:bot,,0.917
1265,1:?,1:bot,,0.653
1266,1:?,1:bot,,0.932
1267,1:?,1:bot,,0.802
1268,1:?,1:bot,,0.949
1269,1:?,1:bot,,0.612
1270,1:?,1:bot,,0.72
1271,1:?,1:bot,,0.892
1272,1:?,1:bot,,0.621
1273,1:?,1:bot,,0.752
1274,1:?,1:bot,,0.72
1275,1:?,2:human,,0.516
1276,1:?,1:bot,,0.656
1277,1:?,2:human,,0.554
1278,1:?,1:bot,,0.668
1279,1:?,1:bot,,0.528
1280,1:?,1:bot,,0.768
1281,1:?,2:human,,0.556
1282,1:?,1:bot,,0.546
1283,1:?,1:bot,,0.512
1284,1:?,2:human,,0.568
1285,1:?,1:bot,,0.568
1286,1:?,1:bot,,0.512
1287,1:?,1:bot,,0.502
1288,1:?,1:bot,,0.72
1289,1:?,2:human,,0.548
1290,1:?,1:bot,,0.688
1291,1:?,1:bot,,0.548
1292,1:?,1:bot,,0.741
1293,1:?,2:human,,0.588
1294,1:?,1:bot,,0.788
1295,1:?,1:bot,,0.582
1296,1:?,1:bot,,0.679
1297,1:?,1:bot,,0.54
1298,1:?,1:bot,,0.551
1299,1:?,1:bot,,0.806
1300,1:?,1:bot,,0.808
1301,1:?,1:bot,,0.688
1302,1:?,2:human,,0.616
1303,1:?,2:human,,0.533
1304,1:?,1:bot,,0.66
1305,1:?,1:bot,,0.789
1306,1:?,1:bot,,0.736
1307,1:?,1:bot,,0.801
1308,1:?,2:human,,0.59
1309,1:?,1:bot,,0.548
1310,1:?,1:bot,,0.788
1311,1:?,2:human,,0.789
1312,1:?,2:human,,0.636
1313,1:?,2:human,,0.544
1314,1:?,1:bot,,0.652
1315,1:?,1:bot,,0.704
1316,1:?,1:bot,,0.516
1317,1:?,2:human,,0.572
1318,1:?,1:bot,,0.919
1319,1:?,1:bot,,0.744
1320,1:?,2:human,,0.586
1321,1:?,1:bot,,0.657
1322,1:?,2:human,,0.634
1323,1:?,1:bot,,0.872
1324,1:?,1:bot,,0.8
1325,1:?,1:bot,,0.788
1326,1:?,1:bot,,0.855
1327,1:?,1:bot,,0.72
1328,1:?,1:bot,,0.781
1329,1:?,1:bot,,0.792
1330,1:?,1:bot,,0.568
1331,1:?,1:bot,,0.743
1332,1:?,1:bot,,0.636
1333,1:?,1:bot,,0.83
1334,1:?,1:bot,,0.76
1335,1:?,1:bot,,0.528
1336,1:?,1:bot,,0.876
1337,1:?,1:bot,,0.848
1338,1:?,1:bot,,0.788
1339,1:?,2:human,,0.507
1340,1:?,1:bot,,0.579
1341,1:?,1:bot,,0.804
1342,1:?,1:bot,,0.948
1343,1:?,1:bot,,0.856
1344,1:?,1:bot,,0.666
1345,1:?,2:human,,0.531
1346,1:?,2:human,,0.532
1347,1:?,1:bot,,0.696
1348,1:?,2:human,,0.552
1349,1:?,1:bot,,0.669
1350,1:?,1:bot,,0.7
1351,1:?,2:human,,0.628
1352,1:?,1:bot,,0.598
1353,1:?,1:bot,,0.728
1354,1:?,1:bot,,0.716
1355,1:?,1:bot,,0.532
1356,1:?,1:bot,,0.52
1357,1:?,1:bot,,0.538
1358,1:?,1:bot,,0.956
1359,1:?,1:bot,,0.664
1360,1:?,1:bot,,0.792
1361,1:?,1:bot,,0.916
1362,1:?,1:bot,,0.528
1363,1:?,1:bot,,0.724
1364,1:?,2:human,,0.562
1365,1:?,1:bot,,0.864
1366,1:?,2:human,,0.572
1367,1:?,1:bot,,0.864
1368,1:?,1:bot,,0.656
1369,1:?,1:bot,,0.576
1370,1:?,1:bot,,0.541
1371,1:?,1:bot,,0.744
1372,1:?,2:human,,0.641
1373,1:?,1:bot,,0.579
1374,1:?,1:bot,,0.83
1375,1:?,1:bot,,0.917
1376,1:?,1:bot,,0.816
1377,1:?,1:bot,,0.892
1378,1:?,1:bot,,0.732
1379,1:?,1:bot,,0.66
1380,1:?,1:bot,,0.518
1381,1:?,1:bot,,0.765
1382,1:?,1:bot,,0.673
1383,1:?,1:bot,,0.572
1384,1:?,1:bot,,0.688
1385,1:?,2:human,,0.628
1386,1:?,1:bot,,0.859
1387,1:?,1:bot,,0.643
1388,1:?,1:bot,,0.616
1389,1:?,1:bot,,0.686
1390,1:?,1:bot,,0.576
1391,1:?,1:bot,,0.506
1392,1:?,1:bot,,0.728
1393,1:?,1:bot,,0.661
1394,1:?,2:human,,0.604
1395,1:?,1:bot,,0.724
1396,1:?,1:bot,,0.775
1397,1:?,1:bot,,0.928
1398,1:?,1:bot,,0.709
1399,1:?,1:bot,,0.754
1400,1:?,1:bot,,0.816
1401,1:?,1:bot,,0.62
1402,1:?,2:human,,0.536
1403,1:?,1:bot,,0.508
1404,1:?,2:human,,0.544
1405,1:?,1:bot,,0.704
1406,1:?,2:human,,0.596
1407,1:?,1:bot,,0.776
1408,1:?,1:bot,,0.86
1409,1:?,1:bot,,0.724
1410,1:?,1:bot,,1
1411,1:?,1:bot,,0.786
1412,1:?,1:bot,,0.716
1413,1:?,1:bot,,0.803
1414,1:?,1:bot,,0.529
1415,1:?,1:bot,,0.558
1416,1:?,2:human,,0.616
1417,1:?,1:bot,,0.7
1418,1:?,1:bot,,0.603
1419,1:?,1:bot,,0.724
1420,1:?,1:bot,,0.648
1421,1:?,1:bot,,0.654
1422,1:?,1:bot,,0.741
1423,1:?,2:human,,0.857
1424,1:?,1:bot,,0.725
1425,1:?,2:human,,0.588
1426,1:?,2:human,,0.636
1427,1:?,1:bot,,0.836
1428,1:?,2:human,,0.619
1429,1:?,1:bot,,0.789
1430,1:?,1:bot,,0.52
1431,1:?,2:human,,0.576
1432,1:?,1:bot,,0.696
1433,1:?,1:bot,,0.784
1434,1:?,1:bot,,0.811
1435,1:?,1:bot,,0.772
1436,1:?,1:bot,,0.824
1437,1:?,1:bot,,0.593
1438,1:?,1:bot,,0.579
1439,1:?,1:bot,,0.804
1440,1:?,1:bot,,0.836
1441,1:?,1:bot,,0.6
1442,1:?,2:human,,0.584
1443,1:?,1:bot,,0.506
1444,1:?,2:human,,0.62
1445,1:?,1:bot,,0.523
1446,1:?,1:bot,,0.602
1447,1:?,1:bot,,0.792
1448,1:?,2:human,,0.544
1449,1:?,1:bot,,0.917
1450,1:?,2:human,,0.578
1451,1:?,1:bot,,0.564
1452,1:?,2:human,,0.592
1453,1:?,1:bot,,0.692
1454,1:?,1:bot,,0.749
1455,1:?,1:bot,,0.655
1456,1:?,1:bot,,0.772
1457,1:?,1:bot,,0.94
1458,1:?,2:human,,0.552
1459,1:?,1:bot,,0.928
1460,1:?,1:bot,,0.688
1461,1:?,1:bot,,0.716
1462,1:?,1:bot,,0.512
1463,1:?,2:human,,0.644
1464,1:?,1:bot,,0.846
1465,1:?,1:bot,,0.764
1466,1:?,1:bot,,0.88
1467,1:?,2:human,,0.794
1468,1:?,1:bot,,0.772
1469,1:?,1:bot,,0.783
1470,1:?,1:bot,,0.616
1471,1:?,1:bot,,0.56
1472,1:?,1:bot,,0.781
1473,1:?,1:bot,,0.576
1474,1:?,1:bot,,0.812
1475,1:?,1:bot,,0.804
1476,1:?,1:bot,,0.598
1477,1:?,1:bot,,0.552
1478,1:?,2:human,,0.843
1479,1:?,1:bot,,0.579
1480,1:?,1:bot,,0.717
1481,1:?,1:bot,,0.904
1482,1:?,1:bot,,0.697
1483,1:?,2:human,,0.619
1484,1:?,1:bot,,0.699
1485,1:?,1:bot,,0.844
1486,1:?,2:human,,0.52
1487,1:?,1:bot,,0.648
1488,1:?,1:bot,,0.722
1489,1:?,1:bot,,0.534
1490,1:?,1:bot,,0.579
1491,1:?,1:bot,,0.724
1492,1:?,1:bot,,0.642
1493,1:?,1:bot,,0.579
1494,1:?,2:human,,0.831
1495,1:?,1:bot,,0.822
1496,1:?,2:human,,0.966
1497,1:?,1:bot,,0.828
1498,1:?,1:bot,,0.704
1499,1:?,1:bot,,0.666
1500,1:?,1:bot,,0.886

=== Evaluation on test set ===

Time taken to test model on supplied test set: 0.45 seconds

=== Summary ===

Total Number of Instances                0     
Ignored Class Unknown Instances               1500     

=== Detailed Accuracy By Class ===

                 TP Rate  FP Rate  Precision  Recall   F-Measure  MCC      ROC Area  PRC Area  Class
                 ?        ?        ?          ?        ?          ?        ?         ?         bot
                 ?        ?        ?          ?        ?          ?        ?         ?         human
Weighted Avg.    ?        ?        ?          ?        ?          ?        ?         ?         

=== Confusion Matrix ===

 a b   <-- classified as
 0 0 | a = bot
 0 0 | b = human

